Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1f87,29111.07,2501.9225,8,6,11,2,"Debt Consolidation Loan, and Mortgage Loan",19,18,13.43,10,Standard,279.95,25.34140881,10 Years and 10 Months,Yes,29.9419307,73.12210255,High_spent_Medium_value_payments,397.1282167,2023-05-01
CUS_0x1fe3,76386.04,6515.503333,8,7,24,7,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",58,15_,8.02,10,Bad,3822.36,28.87141869,8 Years and 11 Months,Yes,354.233485,879.5268059,Low_spent_Small_value_payments,432.8730149,2023-05-01
CUS_0x203c,48008.07,4135.6725,7,5,17,9,"Auto Loan, Credit-Builder Loan, Student Loan, Personal Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, and Payday Loan",31,13,25.74,15,_,3532.09,35.87390746,7 Years and 6 Months,Yes,19033.0,99.0981477,High_spent_Medium_value_payments,279.37019,2023-05-01
CUS_0x2043,44614.56,3500.88,8,7,2711,4,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, and Personal Loan",18,11,12.71,8,Standard,2613.46,37.69690783,19 Years and 0 Months,Yes,134.6629661,199.2777387,High_spent_Medium_value_payments,373.5879478,2023-05-01
CUS_0x20bf,22380.18,1385.264539,5,6,14,3,"Payday Loan, Payday Loan, and Auto Loan",18,16,0.58,6,Standard,939.02,32.90732291,22 Years and 11 Months,Yes,272.6659275,164.5085545,!@9#%8,249.5774786,2023-05-01
CUS_0x20da,102447.39,8347.2825,5,4,4,0,,7,9,8.54,5,_,190.48,29.55364385,33 Years and 3 Months,No,0.0,198.6379778,High_spent_Large_value_payments,876.0902722,2023-05-01
CUS_0x21fa,29357.85,2665.4875,5,4,17,3,"Not Specified, Debt Consolidation Loan, and Not Specified",19,11,12.09,4,_,848.04,29.46832719,7 Years and 6 Months,Yes,45.65052113,76.34640456,High_spent_Medium_value_payments,394.5518243,2023-05-01
CUS_0x221f,18733.04,1456.086667,10,8,22,9,"Not Specified, Personal Loan, Student Loan, Personal Loan, Debt Consolidation Loan, Auto Loan, Student Loan, Student Loan, and Debt Consolidation Loan",35,21,28.12,13,Bad,3801.94,33.17495876,3 Years and 4 Months,Yes,135.9232479,38.46759135,Low_spent_Medium_value_payments,251.2178274,2023-05-01
CUS_0x2240,14089.595,1350.132917,4,7,12,2,"Debt Consolidation Loan, and Personal Loan",13,18,9.68,6,Standard,586.69,39.05413003,11 Years and 3 Months,Yes,13.36925382,153.6479802,Low_spent_Small_value_payments,257.9960577,2023-05-01
CUS_0x2242,39399.9,3487.325,6,6,17,2,"Not Specified, and Payday Loan",27,18,18.62,15,Standard,2206.86,36.48665563,12 Years and 0 Months,Yes,43.1712988,73.46371303,High_spent_Large_value_payments,472.0974882,2023-05-01
CUS_0x226a,14128.68,884.39,4,107,9,2_,"Payday Loan, and Student Loan",3,18,14.32,4,Standard,314.56,38.69433986,20 Years and 0 Months,NM,12.07667022,37.63882981,Low_spent_Small_value_payments,328.7235,2023-05-01
CUS_0x2296,75175.46,6492.621667,4,1,7,2,"Student Loan, and Payday Loan",11,6,10.13,4,Good,170.62,30.830899,20 Years and 4 Months,NM,100.3792065,209.5757181,High_spent_Medium_value_payments,589.307242,2023-05-01
CUS_0x22e0,17393.16,1230.43,7,8,23,-100,"Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Mortgage Loan, and Mortgage Loan",20,23,0.83,8,Bad,1396.22,29.72213718,15 Years and 9 Months,Yes,101.087957,81.99052343,Low_spent_Large_value_payments,209.9645195,2023-05-01
CUS_0x2350,109782.32,9439.526667,4,4,19,2,"Not Specified, and Student Loan",27,9,7.78,5,Standard,426.4,29.75460035,28 Years and 9 Months,No,92.52665718,302.3426789,High_spent_Medium_value_payments,799.0833306,2023-05-01
CUS_0x23ae,34838.94,2895.245,3,9,20,5,"Payday Loan, Mortgage Loan, Mortgage Loan, Not Specified, and Personal Loan",28,15,14.56,7,Standard,1958.28,25.1263135,15 Years and 9 Months,Yes,74.41338889,102.3464478,High_spent_Medium_value_payments,362.7646633,2023-05-01
CUS_0x2408,8753.205,919.43375,7,6,21,8,"Auto Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Student Loan",35,24,6.87,12,Bad,2355.66,31.83829639,14 Years and 4 Months,Yes,41.75898472,38.4352864,Low_spent_Medium_value_payments,291.7491039,2023-05-01
CUS_0x2473,66614.64,5704.22,6,4,27,7,"Not Specified, Student Loan, Payday Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Home Equity Loan",24,10,15.27,10,Standard,1287.55,38.3464368,12 Years and 6 Months,Yes,241.3714473,129.5153683,High_spent_Medium_value_payments,449.5351844,2023-05-01
CUS_0x247b,28766.28,2582.19,4,3,3,2,"Auto Loan, and Not Specified",7,1,4.51,3,Good,263.42,29.13093008,20 Years and 2 Months,No,45.68726761,79.02153948,!@9#%8,383.5101929,2023-05-01
CUS_0x24cf,28187.35,2201.945833,6,5,12,4,"Auto Loan, Auto Loan, Auto Loan, and Home Equity Loan",8,14,20.09,9,Standard,321.76,36.20955601,16 Years and 3 Months,Yes,83.6172326,25.81091122,High_spent_Large_value_payments,350.7664395,2023-05-01
CUS_0x24fc,22320.325,1966.027083,0,7,9,3,"Student Loan, Auto Loan, and Mortgage Loan",22,1_,4.63,4,Good,983.12,33.72403044,19 Years and 3 Months,No,40.92697968,123.7750176,Low_spent_Small_value_payments,321.9007111,2023-05-01
CUS_0x2567,34239.07,2916.255833,3,4,10,0,,11,11,7.83,1,Good,504.44,33.38085167,21 Years and 3 Months,No,0.0,333.7757777,Low_spent_Small_value_payments,247.8498056,2023-05-01
CUS_0x258b,66502.76,5379.896667,0,6,1,2,"Mortgage Loan, and Personal Loan",29,10,7.06,2,Good,276.91,35.51355429,19 Years and 3 Months,No,80.10017431,149.1292831,High_spent_Medium_value_payments,558.7602093,2023-05-01
CUS_0x26d0,56705.7,4955.475,3,6,5,2,"Credit-Builder Loan, and Auto Loan",2,6,11.4,4,Good,207.43,26.02920147,17 Years and 10 Months,No,61.27521832,67.73572877,!@9#%8,616.5365529,2023-05-01
CUS_0x270e,15165.14,1505.761667,10,7,25,9,"Home Equity Loan, Home Equity Loan, Personal Loan, Home Equity Loan, Not Specified, Not Specified, Debt Consolidation Loan, Home Equity Loan, and Home Equity Loan",59,15,23.91,7,Bad,3001.52,26.61015515,1 Years and 5 Months,Yes,67.76528288,189.7470241,Low_spent_Small_value_payments,183.0638597,2023-05-01
CUS_0x2777,58873.05,4896.0875,4,4,16,7,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, and Mortgage Loan",24,9,18.07,10,Standard,1039.2,30.64492023,13 Years and 10 Months,Yes,203.8548687,52.48825147,High_spent_Large_value_payments,473.2656299,2023-05-01
CUS_0x2803,37159,3299.583333,5,4,15,4,"Personal Loan, Not Specified, Student Loan, and Mortgage Loan",16,20,13.43,8,Standard,1051.35,36.50958287,16 Years and 4 Months,Yes,74.6034267,26.73574195,High_spent_Large_value_payments,468.6191647,2023-05-01
CUS_0x280b,34841.87,3025.489167,1,7,1,2,"Payday Loan, and Auto Loan",1,-1,2.24,6,_,142.05,38.35118263,31 Years and 2 Months,No,33.36609811,174.8740861,Low_spent_Medium_value_payments,374.3087324,2023-05-01
CUS_0x282a,7360.56,819.38,6,4,14,2,"Home Equity Loan, and Home Equity Loan",13,5,12.49,2083,_,2534.17,31.20842085,9 Years and 4 Months,NM,6.442169892,74.35995962,Low_spent_Small_value_payments,291.1358705,2023-05-01
CUS_0x2879,8796.905,545.0754167,9,10,19,8,"Student Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Personal Loan, and Personal Loan",57,20,24.37,12,_,4623.54,39.26222062,3 Years and 4 Months,Yes,49.4907283,34.2287634,Low_spent_Small_value_payments,260.78805,2023-05-01
CUS_0x2950,33185.6,2629.466667,0,1207,5,1_,Home Equity Loan,14,6,5.5,1,Good,1340.52,38.15506319,33 Years and 4 Months,No,17.07939378,169.4699683,High_spent_Small_value_payments,336.3973046,2023-05-01
CUS_0x295f,19436.305,1849.692083,4,2,8,4,"Personal Loan, Student Loan, Mortgage Loan, and Home Equity Loan",3,5,9.64,2,Good,244.27,38.26344293,25 Years and 9 Months,No,66944.0,23.36918328,High_spent_Large_value_payments,369.1546307,2023-05-01
CUS_0x2976,30155.09,2217.924167,6,5,14,3,"Payday Loan, Mortgage Loan, and Auto Loan",7,19,9.75,4,Standard,972.35,32.19637941,29 Years and 2 Months,Yes,75.10935763,196.1420616,!@9#%8,240.5409974,2023-05-01
CUS_0x2a08,20039.58,1862.965,6,6,17,6,"Mortgage Loan, Student Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Mortgage Loan",21,18,2.28,6,Bad,2507.45,32.90948189,20 Years and 6 Months,Yes,64.03853363,24.95282102,High_spent_Large_value_payments,337.3051454,2023-05-01
CUS_0x2a83,140794.6,11465.88333,6,7,13,3,"Home Equity Loan, Student Loan, and Debt Consolidation Loan",27,10,7.81,2,Standard,288.92_,24.88935018,28 Years and 11 Months,No,330.1967942,1147.550997,!@9#%8,468.4314669,2023-05-01
CUS_0x2a9a,100791.57,8436.2975,2,5,11,1,Personal Loan,6,4,11.33,0,Good,1336.44,37.47330537,33 Years and 4 Months,No,53.08360101,578.2748267,Low_spent_Large_value_payments,482.2713223,2023-05-01
CUS_0x2ad6,7127.455,784.9545833,10,5,34,6,"Payday Loan, Payday Loan, Credit-Builder Loan, Personal Loan, Personal Loan, and Mortgage Loan",15,25,26.31,9,Bad,2698.32,33.33360884,8 Years and 5 Months,Yes,35.09429836,67.38867264,!@9#%8,266.0124873,2023-05-01
CUS_0x2b94,24372.88_,1981.073333,5,6,13,3,"Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",26,12,0.4,3,_,719.48,32.42337705,28 Years and 9 Months,Yes,55.34957705,169.2246124,Low_spent_Small_value_payments,263.5331438,2023-05-01
CUS_0x2c18,56183.79,4597.9825,6,9,22,6,"Home Equity Loan, Home Equity Loan, Student Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",52,16,13.22,15,_,2236.8,27.60553216,7 Years and 5 Months,Yes,213.3113994,186.8934716,High_spent_Medium_value_payments,309.5933789,2023-05-01
CUS_0x2c54,49497.34,4201.778333,8,4,8,4,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Home Equity Loan",12,14,1.29,5,Standard,129.5,23.12992572,24 Years and 10 Months,No,151.7434212,262.8623989,Low_spent_Large_value_payments,275.5720132,2023-05-01
CUS_0x2c6a,99995.22,8560.935,0,3,8,1,Debt Consolidation Loan,6,4,11.32,6,Good,526.8,34.68010726,32 Years and 3 Months,No,66.42833764,163.477588,High_spent_Medium_value_payments,876.1875744,2023-05-01
CUS_0x2c87,33103.85_,2512.654167,3,3,14,3,"Credit-Builder Loan, Payday Loan, and Student Loan",29,19,10.39,3,_,521.92,27.77846892,25 Years and 8 Months,Yes,73.93236798,135.345118,Low_spent_Small_value_payments,331.9879307,2023-05-01
CUS_0x2c99,9648.22,931.0183333,9,5,26,7,"Home Equity Loan, Personal Loan, Payday Loan, Auto Loan, Payday Loan, Personal Loan, and Credit-Builder Loan",47,20,1.07,12,_,2505.92,30.54435421,11 Years and 2 Months,Yes,52.68936755,109.1565845,Low_spent_Small_value_payments,221.2558813,2023-05-01
CUS_0x2cb1,42021.7,3386.808333,8,7,3,4,"Auto Loan, Credit-Builder Loan, Auto Loan, and Not Specified",17,12,10.93,4,Standard,271.56,34.81017664,23 Years and 8 Months,No,109.0173385,33.9468853,High_spent_Large_value_payments,435.7166096,2023-05-01
CUS_0x2db7,49023.22,4161.268333,5,5,13,2,"Credit-Builder Loan, and Student Loan",6,9,11.48,3,Standard,270.2,33.95349916,26 Years and 11 Months,No,62.74107295,44.56015177,!@9#%8,548.8256086,2023-05-01
CUS_0x2dd5,76476.66,6536.055,1,2,10,-100,"Not Specified, and Auto Loan",-2,4,-1.22,3,Good,1020.69,36.3460518,21 Years and 0 Months,No,108.9613683,__10000__,Low_spent_Medium_value_payments,507.4921368,2023-05-01
CUS_0x2deb,50352.09,4315.0075,3,7,15,2,"Student Loan, and Payday Loan",7,9,18.13,7,Standard,1385.99,26.13691308,17 Years and 3 Months,Yes,60.32243451,__10000__,!@9#%8,450.8433566,2023-05-01
CUS_0x2e5e,16045.125,1361.09375,1,6,10,4,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, and Payday Loan",15,2,5.79,1,Good,1013.24,35.25699472,21 Years and 0 Months,No,30.29332251,174.9032353,Low_spent_Small_value_payments,220.9128172,2023-05-01
CUS_0x2ed7,53460.93,4528.0775,8,10,27,6,"Not Specified, Credit-Builder Loan, Personal Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",19,18,8.31,7,Bad,1364.03,30.5114087,16 Years and 0 Months,Yes,251.8964338,46.01205238,High_spent_Large_value_payments,394.8992638,2023-05-01
CUS_0x2ff6,12421.12,1002.093333,7,3,11,4,"Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",15,14,1.95,3,Standard,685.18,37.82675646,21 Years and 5 Months,NM,29.37938889,113.9514155,Low_spent_Small_value_payments,277.4999748,2023-05-01
CUS_0x3023,32613.68,2696.806667,9,5,28,7,"Credit-Builder Loan, Payday Loan, Auto Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, and Debt Consolidation Loan",20,16,29.65,12,Bad,3868.66,30.23468697,2 Years and 11 Months,Yes,116.6885376,48.19196749,High_spent_Large_value_payments,344.8001616,2023-05-01
CUS_0x3077,32300.64,2566.72,6,7,28,5,"Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Auto Loan, and Credit-Builder Loan",45,11_,9.12,6,_,2092.65,31.68253919,14 Years and 2 Months,Yes,102.6678937,__10000__,High_spent_Medium_value_payments,302.8309199,2023-05-01
CUS_0x3091,76992.72,6558.06,6,7,33,5,"Home Equity Loan, Student Loan, Auto Loan, Auto Loan, and Not Specified",14,18,12.48,9,Standard,1594.5,28.94007004,11 Years and 3 Months,Yes,284.942804,450.946487,Low_spent_Large_value_payments,189.916709,2023-05-01
CUS_0x30f7,36048.08,2949.006667,3,7,14,2,"Debt Consolidation Loan, and Payday Loan",24,13,19.7,6,_,571.06,37.36521331,14 Years and 2 Months,Yes,45.77263566,64.65315094,High_spent_Medium_value_payments,434.4748801,2023-05-01
CUS_0x3191,89864.28,7538.69,5,5,1,3,"Mortgage Loan, Not Specified, and Home Equity Loan",15,7,2.12,2,Good,620.76,28.4064137,18 Years and 9 Months,No,173.0444201,772.2449462,Low_spent_Medium_value_payments,88.57963368,2023-05-01
CUS_0x31d5,15488.885,1273.740417,0,4,4,0,,10,0,1.38,9,Good,1287.59,39.43210616,25 Years and 9 Months,No,0.0,155.9186675,Low_spent_Small_value_payments,261.4553742,2023-05-01
CUS_0x3201,35336.77,2893.730833,4,5,16,2,"Payday Loan, and Student Loan",9,14_,4.76,2,Standard,1172.87,33.64996741,32 Years and 9 Months,No,31.40243804,41.73452081,High_spent_Large_value_payments,473.6781972,2023-05-01
CUS_0x32b8,21960.095,1732.007917,4,2,7,1,Mortgage Loan,1,3,8.58,4,Good,1246.99,30.59088976,29 Years and 5 Months,No,17.78352045,104.2646303,Low_spent_Small_value_payments,341.1526409,2023-05-01
CUS_0x3319,39870.01,3578.500833,3,3,5,3,"Personal Loan, Mortgage Loan, and Debt Consolidation Loan",1,0,6.72,2,_,812.81,33.81265594,26 Years and 8 Months,No,61.93618013,51.43308639,High_spent_Medium_value_payments,494.4808168,2023-05-01
CUS_0x333e,54843.69,4438.3075,6,7,32,9,"Auto Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",56,22,17.83,8,Bad,4896,40.91111408,9 Years and 9 Months,Yes,81194.0,__10000__,High_spent_Large_value_payments,315.5798362,2023-05-01
CUS_0x3340,96040.56,7814.38,2,5,3,4,"Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Auto Loan",16,12,9.75,1,_,105.89_,37.20617648,29 Years and 2 Months,No,182.1919094,95.38317503,!@9#%8,753.8629156,2023-05-01
CUS_0x347b,17816.79,1517.7325,6,5,31,5,"Personal Loan, Home Equity Loan, Student Loan, Not Specified, and Credit-Builder Loan",16,21,8.44,7,_,1793.04,30.1302019,11 Years and 11 Months,Yes,54.01042941,148.7334594,Low_spent_Small_value_payments,239.0293612,2023-05-01
CUS_0x3489,106520.64,8919.72,2,5,12,4,"Mortgage Loan, Not Specified, Credit-Builder Loan, and Student Loan",7,3,6.03,2,_,353.01,37.28074122,16 Years and 5 Months,NM,192.8874869,402.2916328,Low_spent_Small_value_payments,586.7928802,2023-05-01
