Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x15cc,9669.05,925.7541667,8,6,31,6,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, Auto Loan, and Not Specified",27,23,-4.75,15,Bad,1626.12,32.38111701,9 Years and 10 Months,Yes,44.19159101,49.23872493,Low_spent_Small_value_payments,289.1451007,2024-02-01
CUS_0x15da,127014.28,10870.52333,7,6,14,3,"Payday Loan, Student Loan, and Not Specified",28,13,_,9,_,245.63,36.14219109,9 Years and 1 Months,Yes,215.3848503,323.4306765,Low_spent_Medium_value_payments,828.2368065,2024-02-01
CUS_0x15f7,60314.22,5004.185,10,7,16,7,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified, and Not Specified",43,13,9.32,14,Standard,1902.05,26.78270535,17 Years and 5 Months,Yes,219.9813242,142.2551703,High_spent_Medium_value_payments,388.1820056,2024-02-01
CUS_0x1739,14144.48,1206.706667,7,9,16,6,"Auto Loan, Payday Loan, Not Specified, Auto Loan, Home Equity Loan, and Payday Loan",25,18,4.93,17,Bad,2537.18,29.74807419,11 Years and 9 Months,Yes,47.60616185,136.6564757,Low_spent_Small_value_payments,321.2689527,2024-02-01
CUS_0x178b,43456.5,3437.375,2,680,8,0,,-4,8,0.62,3,_,389.9,24.29837814,31 Years and 5 Months,NM,0.0,398.7474405,Low_spent_Small_value_payments,234.9900595,2024-02-01
CUS_0x17ec,30813.68,2109.205491,3,3,8,4,"Auto Loan, Student Loan, Student Loan, and Home Equity Loan",7,10,6.93,2,_,1312.2,35.38005532,18 Years and 10 Months,No,236.6567313,198.9252233,Low_spent_Large_value_payments,243.9998877,2024-02-01
CUS_0x18f4,35805.25,3106.770833,4,7,16,0,,24,15,3.81,2,Standard,723.27,37.07935873,25 Years and 3 Months,No,0.0,99.90848167,High_spent_Medium_value_payments,460.7686017,2024-02-01
CUS_0x1914,66149.48,5230.456667,8,10,30,2,"Student Loan, and Home Equity Loan",53,20,2.8,12,Bad,2576.98,29.47284899,13 Years and 8 Months,Yes,101.0284879,63.1422291,High_spent_Large_value_payments,598.8749497,2024-02-01
CUS_0x1935,17096.25,1669.6875,10,8,19,7,"Payday Loan, Not Specified, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",56,19,29.72,14,Bad,2733.27,30.3089101,3 Years and 10 Months,Yes,74.05755769,183.1857056,Low_spent_Small_value_payments,199.7254867,2024-02-01
CUS_0x194b,161272.04,13312.33667,1,7,7,3,"Not Specified, Student Loan, and Mortgage Loan",14,5,6.94,1,Good,705.53,44.51908191,19 Years and 9 Months,No,288.0136782,241.2339333,High_spent_Large_value_payments,1041.986055,2024-02-01
CUS_0x19fc,18390.3,1626.525,9,10,26,6,"Not Specified, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",49,19,24.89,10,Bad,3383.55,39.39272035,0 Years and 11 Months,Yes,52.42205616,69.12230588,Low_spent_Medium_value_payments,321.108138,2024-02-01
CUS_0x1b3a,15858.64,1414.553333,9,7,17,7,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",61,19_,4.06,16,Bad,4874.77,26.40344784,0 Years and 9 Months,Yes,53.11698769,137.652455,Low_spent_Small_value_payments,240.6858906,2024-02-01
CUS_0x1bb0,20849.95,1951.495833,8,3,7,1,Payday Loan,20,20,4.83,2,Standard,327.77,29.31649307,27 Years and 6 Months,No,9.060348683,135.3568614,Low_spent_Small_value_payments,340.7323733,2024-02-01
CUS_0x1bbf,14749.06,1008.088333,8,10,28,5,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",42,14,27.54,12,Bad,2777.31,35.44188195,2 Years and 3 Months,Yes,47.85880178,84.23318094,!@9#%8,248.7168506,2024-02-01
CUS_0x1bef,121675.68,10085.64,2,6,3,1,Credit-Builder Loan,8,4,8,1,Good,984.27,28.90053351,16 Years and 3 Months,No,95.85734696,170.7030822,High_spent_Medium_value_payments,992.0035709,2024-02-01
CUS_0x1c24,87263.22,7297.935,8,6,16,1,Mortgage Loan,21,14,7.82,8,_,135.88,33.68364418,27 Years and 2 Months,Yes,67.17035352,184.6298112,High_spent_Large_value_payments,717.9933353,2024-02-01
CUS_0x1c31,29669.28,2534.44,7,9,22,7,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, Personal Loan, and Payday Loan",46,18,27.41,13,Bad,3055.13,33.54568915,11 Years and 3 Months,Yes,111.2882062,108.0106401,Low_spent_Small_value_payments,324.1451537,2024-02-01
CUS_0x1d3d,60284.16,5153.68,0,4,2,2,"Student Loan, and Home Equity Loan",1,4,4.4,9,_,1306.74,34.32494122,30 Years and 9 Months,No,67.9295751,367.7898487,Low_spent_Large_value_payments,349.6485762,2024-02-01
CUS_0x1e50,31500.55,2665.045833,1,4,6,0,,10,11,4.79,4,Good,861.13,39.85644023,19 Years and 3 Months,No,0.0,134.7814977,Low_spent_Large_value_payments,401.7230856,2024-02-01
CUS_0x1ef9,150256.72,12641.39333,1,6,1,0,,13,1,2.69,2,Good,1488.34,38.83133471,16 Years and 8 Months,No,0.0,1181.265511,Low_spent_Small_value_payments,372.8738225,2024-02-01
CUS_0x1f4f,17370154,1383.9225,1,3,6,0,,0,5,8.68,0,_,1008.2,29.73414458,23 Years and 11 Months,No,0.0,56.64578004,High_spent_Small_value_payments,341.74647,2024-02-01
CUS_0x1f91,37986.18,3046.515,7,6,25,8,"Auto Loan, Mortgage Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Student Loan",45,17,25.21,10,Bad,3607.64,26.00772597,8 Years and 0 Months,Yes,134.5815336,52.92054348,High_spent_Large_value_payments,357.1494229,2024-02-01
CUS_0x1fa5,53643.9,4696.325,9,5,15,5,"Home Equity Loan, Not Specified, Auto Loan, Student Loan, and Mortgage Loan",47,26,6.31,16,Bad,2935.85,30.00137451,13 Years and 9 Months,Yes,113.8484145,196.0132984,High_spent_Medium_value_payments,409.7707871,2024-02-01
CUS_0x1fcc,125866.24,10420.85333,5,4,17,3,"Auto Loan, Payday Loan, and Debt Consolidation Loan",20,14,17.46,10,_,717.86,27.51216431,6 Years and 11 Months,Yes,253.1964894,826.3213097,!@9#%8,806.2934314,2024-02-01
CUS_0x2032,56622.69_,4825.5575,6,7,19,8,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Student Loan",62,22,20.46,14,Bad,3896.87,36.55188567,3 Years and 10 Months,Yes,348.6732714,81.59445649,!@9#%8,302.2880221,2024-02-01
CUS_0x20c4,7435.16,333.5966667,8,10,19,6,"Personal Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, Personal Loan, and Auto Loan",21,15,29.79,11,_,3854.27,27.24976603,5 Years and 2 Months,NM,26.85401988,18.05701336,Low_spent_Small_value_payments,261.2659593,2024-02-01
CUS_0x2127,143239.84,12020.65333,0,1,8,2,"Personal Loan, and Student Loan",5,-2,11.45,1,Good,1118.15,28.39367502,32 Years and 10 Months,NM,213.2877494,143.2491087,High_spent_Medium_value_payments,1095.528475,2024-02-01
CUS_0x2170,59134,4669.833333,3,7,6,3,"Credit-Builder Loan, Auto Loan, and Debt Consolidation Loan",13,0,9.86,4,Good,776.03,26.39083623,19 Years and 10 Months,No,79.12661299,248.4635545,Low_spent_Small_value_payments,429.3931658,2024-02-01
CUS_0x2226,35300.5,2972.708333,3,5,14,4,"Payday Loan, Personal Loan, Credit-Builder Loan, and Payday Loan",9,11,12.08,6,_,404.81,27.24384924,14 Years and 4 Months,Yes,106.1040777,231.3295266,Low_spent_Small_value_payments,249.837229,2024-02-01
CUS_0x230c,75857.6,6596.466667,6,5,31,9,"Not Specified, Mortgage Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Home Equity Loan",44,23,3.24,11,Bad,4673.3,26.36550812,3 Years and 11 Months,Yes,485.2370234,77.91851027,High_spent_Large_value_payments,249.5102985,2024-02-01
CUS_0x231f,107288.16,9025.68,6,3,18,4,"Student Loan, Mortgage Loan, Not Specified, and Payday Loan",5,14,6.92,2,Standard,1258.47,22.92379101,28 Years and 11 Months,No,346.0034022,905.7545257,Low_spent_Small_value_payments,533.2239208,2024-02-01
CUS_0x2358,35760.12,2904.01,8,8,33,6_,"Personal Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Payday Loan, and Student Loan",17,16,-0.39,12,Bad,1656.52,38.54629057,12 Years and 5 Months,NM,99.85235977,70.27836624,High_spent_Medium_value_payments,370.270274,2024-02-01
CUS_0x2365,57610.32,4517.86,8,10,25,9,"Personal Loan, Student Loan, Payday Loan, Personal Loan, Not Specified, Not Specified, Mortgage Loan, Not Specified, and Home Equity Loan",41,23,21.31,7,Bad,4428.64,37.74050202,2 Years and 0 Months,Yes,256.2341792,110.7525603,High_spent_Large_value_payments,324.7992604,2024-02-01
CUS_0x237d,31632.32,2421.026667,2,3,9,3,"Payday Loan, Payday Loan, and Mortgage Loan",1,9,3.7,6,Good,73.75,25.96230299,32 Years and 10 Months,No,59.02287401,75.22644265,High_spent_Medium_value_payments,357.85335,2024-02-01
CUS_0x23d8,16245.125,1080.760417,3,5,6,0,,11,2,3.79,7,Good,744.47,37.70254307,28 Years and 8 Months,No,0.0,92.01158147,Low_spent_Small_value_payments,306.0644602,2024-02-01
CUS_0x2438,43183.56,3851.63,5,5,13,4,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Not Specified",15,10,14.2,9,Standard,263.56,27.15315875,19 Years and 10 Months,Yes,106.8676993,93.87100644,High_spent_Medium_value_payments,434.4242943,2024-02-01
CUS_0x25be,8213.68,926.4733333,5,4,14,6,"Student Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Not Specified, and Not Specified",24,8,16.84,11,Standard,2685.31,34.82388294,14 Years and 10 Months,NM,33.64236741,96.44766852,Low_spent_Small_value_payments,252.5572974,2024-02-01
CUS_0x25cd,67512.6,5804.05,7,6,31,3,"Student Loan, Credit-Builder Loan, and Home Equity Loan",28,9,13.48,15,Standard,2342.79,38.97144081,10 Years and 4 Months,Yes,88.99393704,270.9728041,Low_spent_Small_value_payments,510.4382589,2024-02-01
CUS_0x264c,48608.78,4300.731667,5,403,5,2,"Auto Loan, and Debt Consolidation Loan",14,17,15.11,12,Standard,345.71,38.54866892,16 Years and 5 Months,Yes,60.10848226,314.6242762,Low_spent_Large_value_payments,325.3404082,2024-02-01
CUS_0x2654,139664.96,11777.74667,3,6,12,4,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, and Credit-Builder Loan",14,12,12.39,9,Standard,365.66,29.73540061,30 Years and 2 Months,Yes,423.7310158,1104.416249,Low_spent_Large_value_payments,635.7541743,2024-02-01
CUS_0x26ff,9844.05,910.3375,5,6,18,3,"Home Equity Loan, Credit-Builder Loan, and Payday Loan",20,15,5.1,10,_,1679.05,24.51025719,8 Years and 10 Months,Yes,23.26682119,55.79357772,High_spent_Large_value_payments,292.4848106,2024-02-01
CUS_0x277a,18796.03,1750.335833,6,8,31,7,"Mortgage Loan, Not Specified, Student Loan, Personal Loan, Personal Loan, Credit-Builder Loan, and Student Loan",54,18,28.03,10,Bad,3051.99,35.44480787,5 Years and 5 Months,Yes,68.97842241,176.5399061,Low_spent_Small_value_payments,219.5152549,2024-02-01
CUS_0x2825,21467.56_,1923.963333,4,5,19,0,,20,19,17.5,5,_,730.35,23.67292903,30 Years and 8 Months,Yes,52264.0,45.98202062,High_spent_Small_value_payments,406.4143127,2024-02-01
CUS_0x2855,34185.14,2659.761667,3,7,5,4,"Credit-Builder Loan, Not Specified, Student Loan, and Debt Consolidation Loan",10,15,9.56,1,_,1461.18,32.83177539,28 Years and 8 Months,No,103.4015698,85.76022611,Low_spent_Medium_value_payments,356.8143708,2024-02-01
CUS_0x2881,41360.3,3424.691667,3,7,12,-100,Student Loan,12,11,9.31,0,Good,254.29,26.51979653,21 Years and 6 Months,No,33.64768787,59.82082662,High_spent_Large_value_payments,489.0006522,2024-02-01
CUS_0x28a4,104075.52,8745.96,3,5,7,1,Student Loan,12,16,8.45,9,Standard,1371.49,36.82036095,20 Years and 6 Months,Yes,73.11669738,587.2816388,High_spent_Small_value_payments,474.1976639,2024-02-01
CUS_0x28f1,54262.34,4625.861667,6,4,17,7,"Student Loan, Mortgage Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, and Home Equity Loan",30,14,11.16,7,Standard,456.99,36.85882059,5 Years and 11 Months,Yes,264.7561035,432.7550674,Low_spent_Large_value_payments,35.07499571,2024-02-01
CUS_0x2a27,20334.43,1541.535833,5,6,21,3,"Personal Loan, Not Specified, and Not Specified",22,11,17.79,12,_,2400.74,25.14954839,19 Years and 10 Months,Yes,45.71172082,37.01565596,Low_spent_Small_value_payments,267.4446595,2024-02-01
CUS_0x2a30,62231.34,5006.945,6,4,17,2,"Debt Consolidation Loan, and Payday Loan",26,12,4.64,0,_,551.4,37.33427445,32 Years and 2 Months,No,58.2517472,__10000__,Low_spent_Small_value_payments,95.41955336,2024-02-01
CUS_0x2a36,99990.78,8256.565,1,3,9,1,Personal Loan,9,3,8.87,8,_,155.2,30.26809193,16 Years and 8 Months,No,45.3044265,548.8422852,Low_spent_Large_value_payments,501.5097883,2024-02-01
CUS_0x2a91,42070.96,3506.575737,7,1130,17,2,"Student Loan, and Debt Consolidation Loan",24,18,9.02,7,_,369.11,26.20219398,17 Years and 9 Months,Yes,296.7457293,92.50368506,High_spent_Small_value_payments,485.7795155,2024-02-01
CUS_0x2ba9,35746.07,2979.839167,2,5,10,4,"Student Loan, Payday Loan, Payday Loan, and Student Loan",33,12,3.04,8,Good,553.5,32.92724054,17 Years and 11 Months,No,59.88078007,199.4425157,High_spent_Small_value_payments,298.6606209,2024-02-01
CUS_0x2beb,8165.37_,471.4475,7,8,18,-100,"Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",19,23,14.72,9,Bad,3771.86,25.91510172,7 Years and 9 Months,Yes,26.21310604,63.7609165,!@9#%8,247.1707275,2024-02-01
CUS_0x2c3c,17238.11_,1599.509167,8,8,23,9,"Home Equity Loan, Payday Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Auto Loan, Credit-Builder Loan, Payday Loan, and Mortgage Loan",44,16,1.46,11,Bad,1500.09,26.37530385,9 Years and 3 Months,Yes,84.14430335,44.06228906,High_spent_Small_value_payments,291.7443243,2024-02-01
CUS_0x2d6f,81815.31,7036.9425,4,6,3,1,Mortgage Loan,25,14,5.34,0,Standard,437.82,27.09960694,16 Years and 5 Months,No,39.67611651,138.8739325,High_spent_Large_value_payments,765.144201,2024-02-01
CUS_0x2d9f,59692.58,4733.381667,4,3,18,4,"Personal Loan, Student Loan, Payday Loan, and Not Specified",11,19,12.52,6,Standard,458.68,29.52878212,18 Years and 4 Months,Yes,112.3904286,324.7478887,High_spent_Small_value_payments,296.1998494,2024-02-01
CUS_0x2daf,43270.47,3882.8725,3,4,19,2,"Home Equity Loan, and Student Loan",12,15,15.01,9,Standard,1401.86,37.89178376,17 Years and 5 Months,Yes,71.75087621,99.94562064,!@9#%8,456.5907531,2024-02-01
CUS_0x2dca,14161.12,1284.093333,10,7,24,6,"Not Specified, Mortgage Loan, Credit-Builder Loan, Payday Loan, Payday Loan, and Home Equity Loan",25,25,23.19,12,Bad,3754.62,39.73871372,5 Years and 10 Months,Yes,43.99615494,45.89528752,Low_spent_Large_value_payments,308.5178909,2024-02-01
CUS_0x2e72,17670.52,1529.543333,10,7,21,8,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Student Loan",56,19,7.15,9,Bad,4931.01,26.22866826,5 Years and 6 Months,Yes,71.85825675,101.7832398,Low_spent_Small_value_payments,269.3128368,2024-02-01
CUS_0x2f0b,12165.52,1176.793333,8,7,10,3,"Payday Loan, Personal Loan, and Credit-Builder Loan",25,16,9.16,3,Good,1377.18,34.37850958,19 Years and 11 Months,No,19.50053211,115.0149024,Low_spent_Small_value_payments,273.1638988,2024-02-01
CUS_0x2f52,141347.32,11676.94333,8,6,1,0,,23,20,2.13,8,Good,1029.44,43.76738781,28 Years and 5 Months,No,0.0,183.6899958,High_spent_Large_value_payments,1224.004338,2024-02-01
CUS_0x2fd8,116742.54,9924.545,5,3,10,2,"Payday Loan, and Credit-Builder Loan",-4,5,4.14,6,Good,295.19,31.58618223,28 Years and 6 Months,NM,186.726035,613.0958067,High_spent_Medium_value_payments,648.0361846,2024-02-01
CUS_0x2fe0,8357.98,693.4983333,6,10,15,6,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, and Credit-Builder Loan",55,15,1.1,2262,_,2431.46,38.61479004,20 Years and 0 Months,Yes,29.01797971,22.97786408,Low_spent_Medium_value_payments,297.3539895,2024-02-01
CUS_0x2ffe,13913.795,1156.482917,7,4,11,3_,"Debt Consolidation Loan, Student Loan, and Home Equity Loan",25,15,7.01,0,Standard,1470.31,24.00776652,17 Years and 4 Months,NM,24.63645069,89.41213766,Low_spent_Small_value_payments,291.5997033,2024-02-01
CUS_0x3007,8664.405_,872.03375,6,7,13,4,"Personal Loan, Not Specified, Auto Loan, and Credit-Builder Loan",30,19,15,11,Standard,317.71,23.8163283,12 Years and 10 Months,NM,28.71450951,37.2588158,Low_spent_Medium_value_payments,301.2300497,2024-02-01
CUS_0x3066,102333.28,8306.773333,6,21,6,4,"Not Specified, Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",19,8,15.01,10,_,1052.65,40.8275438,17 Years and 8 Months,Yes,223.9686288,126.6540686,High_spent_Large_value_payments,720.0546359,2024-02-01
CUS_0x30c6,68469.6,5500.8,7,6,33,5,"Auto Loan, Student Loan, Mortgage Loan, Student Loan, and Home Equity Loan",58,19,5.16,11,Bad,1865.28,32.72195055,6 Years and 4 Months,Yes,230.3927541,144.7640661,High_spent_Medium_value_payments,424.9231798,2024-02-01
CUS_0x30ca,59861.2,4847.433333,3,4,6,4,"Payday Loan, Debt Consolidation Loan, Personal Loan, and Personal Loan",20,7,13.04,3,Standard,511.5,24.07025534,29 Years and 8 Months,Yes,157.3423558,587.653563,Low_spent_Small_value_payments,29.74741458,2024-02-01
CUS_0x3257,78595.6,6642.633333,9,7,17,6,"Mortgage Loan, Mortgage Loan, Student Loan, Student Loan, Home Equity Loan, and Auto Loan",30,17,11.4,9,Bad,1421.43,34.47287752,12 Years and 3 Months,Yes,366.9658733,604.4922495,Low_spent_Medium_value_payments,287.5335814,2024-02-01
CUS_0x3276,47370.64_,3676.553333,5,6,14,1,Not Specified,16,20,6.44,0,Standard,1397.52,27.27253097,32 Years and 0 Months,No,21.7163967,254.9034934,Low_spent_Medium_value_payments,371.0354432,2024-02-01
CUS_0x3279,18762.55,1710.545833,8,6,24,6,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Auto Loan",35,23,22.51,14,Bad,3916.73,24.59724445,2 Years and 3 Months,Yes,54.0572108,40.88696982,High_spent_Small_value_payments,336.1104027,2024-02-01
CUS_0x32e2,31172.1,2600.675,6,10,16,5,"Not Specified, Not Specified, Student Loan, Auto Loan, and Student Loan",53,24,26.93,7,Bad,3912.19,37.51398837,10 Years and 4 Months,Yes,106.0456042,174.0040286,High_spent_Small_value_payments,240.0178673,2024-02-01
CUS_0x3313,34773.31,2878.775833,1,5,6,2,"Not Specified, and Payday Loan",2,0,1.17,4,_,82.07,29.96062577,23 Years and 6 Months,No,52.23056183,105.8941853,High_spent_Medium_value_payments,379.7528362,2024-02-01
CUS_0x333f,26030.03,2146.169167,4,3,13,3_,"Not Specified, Payday Loan, and Home Equity Loan",6,20,11.7,421,Standard,595.44,24.32566454,30 Years and 9 Months,NM,38.32453885,201.7946281,Low_spent_Small_value_payments,264.4977497,2024-02-01
CUS_0x3394,39540.78,3410.065,8,7,25,7,"Auto Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, and Student Loan",47,15,26.32,13,Bad,3506,36.83148428,10 Years and 10 Months,Yes,227.5308649,__10000__,High_spent_Small_value_payments,303.3125066,2024-02-01
CUS_0x3401,15479.34,1143.945,6,9,33,-100,"Personal Loan, Not Specified, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",24,24,27.12,9,Bad,3106.09,29.83516542,1 Years and 10 Months,Yes,47.71745624,76.14522292,Low_spent_Small_value_payments,280.5318208,2024-02-01
CUS_0x350e,106154.46,8961.205,1,2,10,1,Not Specified,11,1,5.38,2,Good,386.42,35.60255559,23 Years and 5 Months,No,47.7899986,525.8216748,Low_spent_Medium_value_payments,602.5088266,2024-02-01
CUS_0x3554,10112.045_,521.3610653,4,5,6,1,Personal Loan,30,8,6.74,2,Standard,49.62,33.42126993,29 Years and 4 Months,No,56.14309655,52.16043791,Low_spent_Large_value_payments,268.0728586,2024-02-01
CUS_0x364f,20843.43,1774.9525,7,10,15,5,"Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Home Equity Loan, and Not Specified",53,22,21.32,15,Bad,4556.91,35.46339357,14 Years and 3 Months,Yes,56.350245,209.1681312,Low_spent_Small_value_payments,201.9768738,2024-02-01
CUS_0x36ac,10494.44_,1048.536667,3,6,7,6,"Student Loan, Mortgage Loan, Mortgage Loan, Student Loan, Payday Loan, and Auto Loan",19,11,11.07,7,Standard,2579.62,38.53474696,15 Years and 6 Months,Yes,46.16021052,33.1284368,Low_spent_Small_value_payments,280.7529063,2024-02-01
CUS_0x36e1,20364.57,1626.0475,6,8,32,3,"Personal Loan, Student Loan, and Mortgage Loan",23,9,10.3,11,Standard,2500.04,27.57647762,9 Years and 8 Months,Yes,26.16810893,92.51897592,High_spent_Small_value_payments,303.9176652,2024-02-01
CUS_0x3769,127160.94,10216.88601,4,7,3,2,"Home Equity Loan, and Personal Loan",17,3,3.55,3,Good,559.07,25.44566865,27 Years and 9 Months,No,759.9857464,325.0578191,High_spent_Medium_value_payments,872.8899195,2024-02-01
CUS_0x376f,60575.7,4794.975,4,7,15,3_,"Home Equity Loan, Personal Loan, and Credit-Builder Loan",16,18,_,4,Standard,832.55,37.61073057,30 Years and 3 Months,No,135.037723,34.37826662,Low_spent_Small_value_payments,92.00204314,2024-02-01
CUS_0x37e5,67863.92_,5832.326667,10,8,15,7,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",56,17,19.66,6,Bad,3011.85,30.91792684,10 Years and 2 Months,Yes,343.7889512,128.3590724,High_spent_Large_value_payments,351.0846431,2024-02-01
CUS_0x37ea,121107.9,9322.687972,0,7,5,0,,18,6,9.41,8,Good,1490.72,30.5765441,16 Years and 8 Months,No,657.6370276,614.3232517,Low_spent_Medium_value_payments,663.7092483,2024-02-01
CUS_0x38ad,8108.77_,535.7308333,6,3,34,6,"Home Equity Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, Payday Loan, and Mortgage Loan",13,16,10.62,2207,_,2004.87,25.76904711,6 Years and 0 Months,Yes,29.75018095,21.72914463,Low_spent_Small_value_payments,292.0937578,2024-02-01
CUS_0x38c6,12629.6,941.4666667,7,3,17,2,"Not Specified, and Auto Loan",25,20,19.97,7,Standard,1090.8,33.11408567,15 Years and 11 Months,Yes,17.80923342,23.41659902,Low_spent_Large_value_payments,322.9208342,2024-02-01
