Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x14ce,17776.2,1727.35,955,6,34,5,"Student Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, and Payday Loan",51,12,16.99,14,Standard,2221.13,26.02924884,18 Years and 11 Months,Yes,57.27595932,__10000__,Low_spent_Small_value_payments,346.8038666,2024-04-01
CUS_0x1528,19344.27,1541.0225,5,3,8,1,Student Loan,14,13,3.28,2,Standard,861.19,36.69148955,27 Years and 10 Months,No,12.23465091,59.05393402,Low_spent_Small_value_payments,249.1252507,2024-04-01
CUS_0x1534,24482.38,2242.198333,6,4,9,1,Student Loan,25,20,8.31,8,_,725.13,24.20256891,25 Years and 8 Months,Yes,15.62574774,119.7995485,High_spent_Small_value_payments,348.7945371,2024-04-01
CUS_0x1628,17446.07,1245.839167,6,7,15,7,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Mortgage Loan, Auto Loan, and Payday Loan",20,20,7.23,8,Standard,2239.2,23.45963148,15 Years and 3 Months,Yes,73.09941738,113.6611442,Low_spent_Small_value_payments,227.8233551,2024-04-01
CUS_0x16cf,17206.61,1523.884167,10,8,33,8,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",38,16,1.85,10,_,3218.04,32.32923629,9 Years and 8 Months,Yes,65.32208337,204.4687062,Low_spent_Small_value_payments,172.5976271,2024-04-01
CUS_0x16d4,174353,14739.41667,2,4,6,3,"Debt Consolidation Loan, Payday Loan, and Student Loan",16,10,8.75,2,Good,405.65,36.92759723,29 Years and 5 Months,No,380.7224903,284.8162169,!@9#%8,1048.402959,2024-04-01
CUS_0x17fb,87078.48,7535.54,4,2,11,4,"Payday Loan, Not Specified, Mortgage Loan, and Mortgage Loan",11,6,16.33,0,Good,1181.66,42.22213872,18 Years and 6 Months,No,283.9590378,56.24846952,High_spent_Large_value_payments,653.3464927,2024-04-01
CUS_0x18ef,175127.04,14635.92,4,6,12,-100,"Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",11,8,5.95,3,_,518.55,30.84856358,30 Years and 5 Months,No,421.3377742,1887.535211,!@9#%8,933.2921816,2024-04-01
CUS_0x18f7,72508.86,5920.405,6,7,20,4,"Personal Loan, Home Equity Loan, Student Loan, and Mortgage Loan",11,14,8.74,0,Standard,1057.79,31.03648969,32 Years and 5 Months,No,171.6244797,198.3159511,High_spent_Medium_value_payments,472.1000692,2024-04-01
CUS_0x193c,83675.56,6913.963333,10,10,19,6,"Payday Loan, Not Specified, Mortgage Loan, Auto Loan, Not Specified, and Mortgage Loan",21,21,7.76,6,Bad,2671.76,27.3570331,13 Years and 2 Months,NM,361.7776439,144.550425,High_spent_Large_value_payments,425.0682644,2024-04-01
CUS_0x1968,7588.46,663.3716667,9,9,29,5,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Not Specified",16,15,26.46,11,Bad,3948.86,27.79662523,7 Years and 8 Months,Yes,27.10999475,82.84561824,Low_spent_Small_value_payments,246.3815537,2024-04-01
CUS_0x1999,39020.72,3180.726667,3,3,19,1,Home Equity Loan,18,15,1.75,3,Standard,1213.43,31.00501964,20 Years and 10 Months,Yes,8392.0,408.8203273,Low_spent_Small_value_payments,172.756628,2024-04-01
CUS_0x1a03,34552.7,2896.391667,6,3,9,0,,25,20,8.68,4,Standard,577.4,24.38575855,32 Years and 5 Months,NM,0.0,260.9597818,Low_spent_Large_value_payments,298.6793849,2024-04-01
CUS_0x1a53,28360.5_,2086.375,8,5,14,2,"Auto Loan, and Auto Loan",10,21,11.26,8,Standard,2404.64,28.54944931,14 Years and 6 Months,Yes,45.17032541,87.43881429,!@9#%8,366.0283603,2024-04-01
CUS_0x1a5a,32485.42,2451.118333,3,6,7,0,,17,14,0.92,2,Standard,998.9,39.41216622,33 Years and 5 Months,No,0.0,56.18353882,High_spent_Large_value_payments,428.9282945,2024-04-01
CUS_0x1a85,71616.36,5971.03,5,5,16,5_,"Personal Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",26,14,2.04,4,Standard,1887.08,40.4740604,7 Years and 10 Months,Yes,168.7622523,406.4304155,Low_spent_Large_value_payments,291.9103323,2024-04-01
CUS_0x1ba2,86470.84,7060.903333,3,4,20,0,,17,17,10.13,5,_,211.56,35.27262153,29 Years and 5 Months,Yes,0.0,267.9088693,High_spent_Medium_value_payments,688.181464,2024-04-01
CUS_0x1c26,60668.72,5310.726667,3,7,2,1,Student Loan,16,5,0.6,6,Good,922.32,30.22386744,29 Years and 8 Months,No,47.49675641,168.6960198,Low_spent_Medium_value_payments,594.8798904,2024-04-01
CUS_0x1c98,44297.43,3701.4525,9,7,15,7,"Credit-Builder Loan, Credit-Builder Loan, Not Specified, Payday Loan, Home Equity Loan, Student Loan, and Mortgage Loan",37,24,19.28,12,Bad,4078.71,27.65253615,7 Years and 9 Months,Yes,217.1968675,41.6560272,High_spent_Medium_value_payments,361.2923553,2024-04-01
CUS_0x1cc3,154242.48,13024.54,1,6,11,3,"Not Specified, Student Loan, and Personal Loan",5,3,8.2,5,Good,1449.91,31.45284674,22 Years and 11 Months,No,201.5609788,767.4434905,Low_spent_Small_value_payments,623.4495308,2024-04-01
CUS_0x1d15,40206.26,3552.521667,3,3,15,1,Home Equity Loan,26,10,14.98,3,Standard,736.97,25.54330353,30 Years and 11 Months,NM,17.78734221,__10000__,Low_spent_Large_value_payments,300.4296736,2024-04-01
CUS_0x1d2c,118636.88,9865.406667,8,6,3058,-100,Auto Loan,18,15,4.94,4,_,1097.71,36.41520197,20 Years and 9 Months,NM,86.54293081,632.5705692,Low_spent_Medium_value_payments,547.4271667,2024-04-01
CUS_0x1d4e,25530.33,2137.5275,3,4,19,0,,16,13,11.98,8,Standard,761.18,36.32469457,32 Years and 0 Months,Yes,0.0,205.7928847,Low_spent_Medium_value_payments,287.9598653,2024-04-01
CUS_0x1dd4,140606.8,11876.23333,6,961,7,1,Payday Loan,7,13,7.39,0,Standard,489.29,32.07810626,16 Years and 11 Months,NM,90.91752953,201.5049538,High_spent_Large_value_payments,1135.20085,2024-04-01
CUS_0x1ec9,18756.78,1400.065,10,6,22,7,"Personal Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",35,25,3.71,10,_,3536.4,28.64878241,6 Years and 2 Months,NM,77.47870599,127.1587332,Low_spent_Small_value_payments,225.3690608,2024-04-01
CUS_0x1ed2,20132.77,1690.730833,9,8,18,2,"Credit-Builder Loan, and Not Specified",16,18,17.34,11,Standard,1708.53,40.88289218,16 Years and 3 Months,Yes,22.53535624,22.71885359,High_spent_Large_value_payments,363.8188735,2024-04-01
CUS_0x1ed5,18965.35,1317.445833,10,7,20,3,"Debt Consolidation Loan, Student Loan, and Student Loan",21,18,7.33,6,Bad,1490.81,27.23774144,8 Years and 0 Months,Yes,43.93610991,121.1414863,Low_spent_Small_value_payments,256.6669871,2024-04-01
CUS_0x1edc,62152.59,5188.3825,8,4,12,2,"Credit-Builder Loan, and Credit-Builder Loan",11,20,2.75,8,Standard,874.6,34.93889142,29 Years and 0 Months,Yes,99.34693588,321.5274248,Low_spent_Small_value_payments,387.9638894,2024-04-01
CUS_0x1f9c,15258.95,1508.579167,3,6,1,0,,1,5,10.06,5,Good,1075.37,25.35176148,23 Years and 10 Months,No,0.0,143.3923309,Low_spent_Small_value_payments,297.4655858,2024-04-01
CUS_0x1fbd,76881.84,6529.82,3,7,6,1,Not Specified,-1,7,11.03,9,Good,257.87,41.7128074,27 Years and 10 Months,No,61.44003646,73.75544697,High_spent_Large_value_payments,757.7865166,2024-04-01
CUS_0x20db,17137.71,1544.1425,8,7,10,2,"Credit-Builder Loan, and Mortgage Loan",8,13,12.91,6,_,1486.83,27.96750288,19 Years and 10 Months,No,18.57410734,98.62079076,Low_spent_Medium_value_payments,317.2193519,2024-04-01
CUS_0x2102,125883.99,10508.3325,4,6,7,4,"Payday Loan, Not Specified, Not Specified, and Credit-Builder Loan",14,2,11.14,7,Good,575.48,29.95122271,29 Years and 10 Months,No,299.9074888,147.8025083,High_spent_Large_value_payments,843.1232528,2024-04-01
CUS_0x21bb,89531.13,7216.9275,3,4,10,3,"Auto Loan, Auto Loan, and Home Equity Loan",11,12,-2.96,4,_,931.94,40.87238191,32 Years and 5 Months,No,223.2765485,194.0429778,Low_spent_Medium_value_payments,584.3732238,2024-04-01
CUS_0x21c1,107280.66,8671.055,5,5,10,1,Payday Loan,30,13_,13.23,4,Standard,1028.07,30.71611855,21 Years and 0 Months,Yes,51.4763744,338.5483585,Low_spent_Small_value_payments,767.0807671,2024-04-01
CUS_0x21e9,43335.48,3670.29,7,5,19,6,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",48,13,15.83,12,Standard,1264.71,33.08828923,19 Years and 2 Months,NM,133.6886868,85.46026696,High_spent_Large_value_payments,387.8800462,2024-04-01
CUS_0x2258,29822.12,2223.176667,4,4,7,4,"Payday Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",25,9,4.9,4,_,21.07,23.34204908,28 Years and 3 Months,No,77.97289803,56.01506817,Low_spent_Large_value_payments,358.3297005,2024-04-01
CUS_0x228c,23977.89_,1834.1575,3,5,16,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",17,18,6.75,3,Standard,423.36,36.20678185,30 Years and 2 Months,No,72.00967242,123.7779157,Low_spent_Small_value_payments,277.6281618,2024-04-01
CUS_0x22d0,28108.17,2591.3475,2,3,18,4,"Auto Loan, Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",30,9,5.9,7,_,597.44,37.60150675,15 Years and 0 Months,Yes,57.18198799,__10000__,Low_spent_Large_value_payments,233.4748424,2024-04-01
CUS_0x22f8,89417.16,7170.43,7,4,19,0_,,22,12,14.97,4,Standard,330.68,38.87475589,25 Years and 10 Months,Yes,0.0,717.036802,Low_spent_Medium_value_payments,280.006198,2024-04-01
CUS_0x234a,16108.46,1262.753448,10,7,25,6,"Not Specified, Student Loan, Not Specified, Mortgage Loan, Home Equity Loan, and Payday Loan",42,19,7.91,7,Bad,1446.75,29.25177474,8 Years and 4 Months,NM,146.2260264,25.31898332,!@9#%8,205.8306617,2024-04-01
CUS_0x235a,33911.02,2999.918333,3,5,14,1,Credit-Builder Loan,12,9,13.71,6,Standard,459.16,39.43982187,20 Years and 2 Months,No,23.70133849,39.56207444,High_spent_Large_value_payments,476.7284204,2024-04-01
CUS_0x23c8,81367.12,6943.593333,5,5,7,2,"Not Specified, and Home Equity Loan",12,13,4.78,1,Standard,1039.7,38.24704283,24 Years and 11 Months,No,100.2753164,149.8768708,High_spent_Large_value_payments,684.2071461,2024-04-01
CUS_0x23dd,29819.42,2413.951667,7,5,16,4,"Personal Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",12,9,9.64,8,Standard,1379.69,26.25691277,25 Years and 4 Months,No,89.16341871,48.56431036,!@9#%8,353.6674376,2024-04-01
CUS_0x23f3,19054.15,1567.845833,3,3,17,6,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Student Loan, and Not Specified",30,9,15.61,8,Standard,2097.89,24.83922589,12 Years and 5 Months,Yes,86.85026831,151.0119481,Low_spent_Medium_value_payments,198.9223669,2024-04-01
CUS_0x240d,139354.48,10872.26506,3,3,18,0_,,15,16,4.94,4,Standard,519.3,39.12793594,20 Years and 6 Months,No,760.6082757,408.0045658,High_spent_Medium_value_payments,1005.282768,2024-04-01
CUS_0x2468,10386.83,1095.569167,7,10,15,5,"Payday Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Personal Loan",55,21,24.51,15,Bad,3911.42,32.0124365,13 Years and 4 Months,Yes,35.00271392,97.8088994,Low_spent_Small_value_payments,266.7453033,2024-04-01
CUS_0x2483,10086.965,711.5804167,6,6,27,3_,"Auto Loan, Credit-Builder Loan, and Student Loan",11,20,12.23,5,Standard,1689.61,38.98461712,8 Years and 3 Months,NM,18.99022286,27.95551672,Low_spent_Large_value_payments,294.2123021,2024-04-01
CUS_0x2484,29625.82,2559.818333,3,4,11,4,"Personal Loan, Auto Loan, Debt Consolidation Loan, and Payday Loan",27,19,17.74,4,Standard,1042.61,33.74170476,7 Years and 0 Months,Yes,92.11623116,180.4322147,Low_spent_Small_value_payments,273.4333874,2024-04-01
CUS_0x24ae,94070.2,7846.183333,5,5,8,1,Auto Loan,21,17,4.88,2,Standard,1420.86,28.80003292,20 Years and 0 Months,No,64.132217,164.9912941,High_spent_Medium_value_payments,805.4948222,2024-04-01
CUS_0x24e3,22410.53,2071.544167,7,5,14,2,"Mortgage Loan, and Personal Loan",7,17,11.51,5,_,33.85,32.75030557,29 Years and 9 Months,Yes,31.8394143,87.80452374,Low_spent_Small_value_payments,377.5104786,2024-04-01
CUS_0x24ee,15496.42,1059.368333,7,7,25,7,"Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",55,19,8.65,11,Bad,1883.54,24.01706446,20 Years and 2 Months,Yes,72.70667922,69.78108608,Low_spent_Medium_value_payments,243.449068,2024-04-01
CUS_0x2714,30668.9,2530.741667,4,7,16,-100,"Home Equity Loan, Payday Loan, Payday Loan, and Personal Loan",13,23,15.89,9,Standard,2300.97,34.87282604,8 Years and 6 Months,Yes,60.22543684,78.7166288,High_spent_Medium_value_payments,364.132101,2024-04-01
CUS_0x272a,29633.99,2370.499167,7,4,15,2,"Not Specified, and Mortgage Loan",23,18_,9.95,9,Standard,113.42,32.85418038,6 Years and 5 Months,Yes,32.22601307,120.9769154,High_spent_Small_value_payments,343.8469882,2024-04-01
CUS_0x2808,43279.04,3308.586667,1,5,5,4,"Mortgage Loan, Not Specified, Student Loan, and Student Loan",4,11,2.57,0,_,363.33,31.39649131,23 Years and 5 Months,No,103.1866505,70.1028507,High_spent_Medium_value_payments,407.5691654,2024-04-01
CUS_0x2813,15015.4,1213.283333,5,5,9,1,Debt Consolidation Loan,27,8,5.04,1,Good,330.17,28.38062138,22 Years and 2 Months,No,11.68573457,162.5753084,Low_spent_Small_value_payments,237.0672904,2024-04-01
CUS_0x2823,88165.8,7271.15,4,4,4,1,Personal Loan,9,11,6.04,4,Good,326.6,35.1858784,24 Years and 10 Months,No,57.7073804,67.02357499,High_spent_Large_value_payments,842.3840446,2024-04-01
CUS_0x2863,80011.64,6824.636667,7,6,18,4,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",9,16_,17.8,12,Standard,792.92,31.05431716,5 Years and 10 Months,NM,154.5616136,155.622154,High_spent_Large_value_payments,612.279899,2024-04-01
CUS_0x2876,34308.05,2718.004167,3,4,12,4,"Not Specified, Student Loan, Payday Loan, and Debt Consolidation Loan",22,17,11.68,2,Standard,1101.13,37.90439304,29 Years and 2 Months,Yes,74.64845745,146.3094974,Low_spent_Small_value_payments,340.8424619,2024-04-01
CUS_0x28d0,16293.385,1145.782083,2,1,6,0,,3,-2,5.21,2,Good,1189.57,37.24869231,20 Years and 4 Months,NM,0.0,31.10157867,High_spent_Medium_value_payments,333.4766297,2024-04-01
CUS_0x2998,20889.65,1710.804167,6,10,19,5,"Auto Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",52,21,28.05,13,Bad,4323.55,33.41328591,5 Years and 3 Months,Yes,43.67646306,146.5479587,Low_spent_Small_value_payments,270.8559949,2024-04-01
CUS_0x29d5,133547.25,11322.9375,0,4,7,1,Debt Consolidation Loan,7,3_,8.36,1,Good,323.83,38.68306521,33 Years and 5 Months,No,104.0162763,1021.721938,Low_spent_Large_value_payments,276.5555357,2024-04-01
CUS_0x2a2e,81435,6667.25,10,7,32,2,"Mortgage Loan, and Personal Loan",55,17,19.21,11,Standard,1762.75,28.93725682,20 Years and 3 Months,Yes,100.9399784,64.19876649,High_spent_Large_value_payments,741.5862551,2024-04-01
CUS_0x2b11,112270.59,9138.8825,4,3,5,3,"Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",14,9,1.6,5,Good,409.62,33.51489996,17 Years and 9 Months,No,219.1042111,__10000__,Low_spent_Medium_value_payments,317.9125976,2024-04-01
CUS_0x2b2b,16069.92,1115.16,8,7,21,7,"Home Equity Loan, Debt Consolidation Loan, Student Loan, Not Specified, Not Specified, Personal Loan, and Home Equity Loan",58,23,28.59,7,Bad,4555.49,25.6445717,13 Years and 10 Months,NM,72.92485993,114.0949787,Low_spent_Small_value_payments,214.4961614,2024-04-01
CUS_0x2bc7,51312.9,4425.075,10,8,29,4,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, and Home Equity Loan",39,15,17,10,Bad,1498.55,31.18472144,9 Years and 0 Months,Yes,146.7076452,136.4531582,High_spent_Medium_value_payments,409.3466966,2024-04-01
CUS_0x2c1a,8609.79,511.4825,8,8,28,6,"Home Equity Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",16,23,24.1,7,Bad,3688.7,38.05695507,6 Years and 10 Months,NM,34.83110684,33.3937959,!@9#%8,262.9233473,2024-04-01
CUS_0x2c1c,15651712,1704.626667,5,6,7,0,,15,8,12.41,0,Standard,902.29,37.40659068,19 Years and 3 Months,Yes,0.0,51.13567591,High_spent_Medium_value_payments,369.3269908,2024-04-01
CUS_0x2c2b,7252.065,530.33875,1483,5,24,3,"Not Specified, Student Loan, and Student Loan",23,24,8.94,7,_,1345.66,37.87281852,17 Years and 11 Months,Yes,16.28273334,16.32404876,Low_spent_Large_value_payments,290.4270929,2024-04-01
CUS_0x2c51,81094.96,6594.913333,9,4,18,0,,24,13,4.03,793,Standard,2.13,33.47100818,27 Years and 6 Months,No,0.0,168.4232291,High_spent_Medium_value_payments,741.0681043,2024-04-01
CUS_0x2c7f,13701.675,1232.80625,8,6,19,1,Not Specified,7,10_,11.9,9,Standard,1060.4,29.14700779,24 Years and 0 Months,Yes,30748.0,110.4609268,Low_spent_Medium_value_payments,284.8510436,2024-04-01
CUS_0x2c94,31816.07,2442.339167,4,5,18,4,"Mortgage Loan, Auto Loan, Home Equity Loan, and Student Loan",5,14,13.8,6,Standard,4.82,30.90968726,31 Years and 10 Months,Yes,105.4263916,58.28731106,High_spent_Large_value_payments,320.520214,2024-04-01
CUS_0x2cd1,7558.55,409.8791667,8,9,19,5,"Not Specified, Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, and Personal Loan",28,20,15.2,8,_,1965.56,36.18823274,16 Years and 2 Months,Yes,16.99339529,10.92018009,Low_spent_Medium_value_payments,293.0743413,2024-04-01
CUS_0x2ced,10987.935,1103.66125,4,4,3,4,"Credit-Builder Loan, Personal Loan, Payday Loan, and Student Loan",9,8,9.68,6,Good,1384.32,23.23000672,32 Years and 2 Months,No,51846.0,60.05480202,Low_spent_Small_value_payments,315.1540367,2024-04-01
CUS_0x2cfe,38694.66,3080.555,2,3,2,3,"Home Equity Loan, Payday Loan, and Payday Loan",3,11,1.72,2,Good,711.09,30.787401,32 Years and 10 Months,No,70.47947806,40.71012908,High_spent_Medium_value_payments,446.8658929,2024-04-01
CUS_0x2d3e,68214.9,5660.575,6,5,7,2,"Not Specified, and Personal Loan",30,12,16.22,6,Standard,978.49,26.59988347,28 Years and 2 Months,Yes,59.13169478,110.6878174,High_spent_Medium_value_payments,646.2379878,2024-04-01
CUS_0x2d84,44171.71,3716.975833,1,7,10,4,"Mortgage Loan, Student Loan, Credit-Builder Loan, and Student Loan",3,11,1.58,4,Good,346.1,27.90955501,32 Years and 3 Months,No,101.3690441,64.09919455,High_spent_Medium_value_payments,456.2293447,2024-04-01
CUS_0x2e15,44036.97,3884.7475,2,3,11,4,"Home Equity Loan, Personal Loan, Student Loan, and Home Equity Loan",15,3,7.77,4,Good,992.83,35.83829859,29 Years and 6 Months,NM,82.98637942,__10000__,Low_spent_Small_value_payments,461.6895882,2024-04-01
CUS_0x2e22,15551.6,1315.966667,6,3,13,6,"Not Specified, Student Loan, Not Specified, Payday Loan, Not Specified, and Home Equity Loan",8,10,11.81,6,Standard,1901.28,34.80162183,16 Years and 0 Months,Yes,39.55843134,64.85956369,Low_spent_Small_value_payments,317.1786716,2024-04-01
CUS_0x2f7e,126353.04,10635.42,4,7,19,2,"Credit-Builder Loan, and Mortgage Loan",10,11,9.43,3,_,859.77,28.44286675,31 Years and 9 Months,No,167.0439102,549.7661393,Low_spent_Medium_value_payments,__-333333333333333333333333333__,2024-04-01
CUS_0x2ff3,8949.35,545.7791667,3,9,15,6,"Auto Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",15,20,15.96,14,Standard,2556.01,30.49259108,8 Years and 5 Months,Yes,41.35927019,43.71892976,!@9#%8,239.4997167,2024-04-01
CUS_0x3003,15129.9,1166.825,7,9,28,9,"Auto Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",62,16,8.73,8,_,1801.79,31.28268963,17 Years and 5 Months,Yes,70.5054541,98.71312196,Low_spent_Small_value_payments,237.4639239,2024-04-01
CUS_0x3040,7056.405,486.03375,4,3,30,4,"Home Equity Loan, Mortgage Loan, Student Loan, and Auto Loan",22,14,14.06,11,Standard,2570.42,41.33587816,16 Years and 6 Months,Yes,16.37229285,17.6500786,Low_spent_Medium_value_payments,294.5810035,2024-04-01
CUS_0x3176,94120.35,8083.3625,1,4,4,3,"Credit-Builder Loan, Not Specified, and Mortgage Loan",8,9,1.43,1,_,1175.31,23.74447705,20 Years and 5 Months,No,219.7001686,734.512469,Low_spent_Small_value_payments,144.1236124,2024-04-01
CUS_0x3195,177947.28,15101.94,2,7,954,0,,10,-1,8.17,3,Good,1284.4,37.1415893,30 Years and 10 Months,No,0.0,636.2300251,Low_spent_Large_value_payments,1143.963975,2024-04-01
CUS_0x31b7,31200.24,2588.02,2,3,1,-100,"Not Specified, Personal Loan, and Student Loan",10,5,16.64,4,Good,14.34,35.18190176,23 Years and 2 Months,No,71.67124257,213.385961,Low_spent_Small_value_payments,263.7447964,2024-04-01
CUS_0x32e6,59125.84_,4933.153333,587,6,2,1,Mortgage Loan,5,9,1.18,5,_,53.9,33.74883516,28 Years and 6 Months,NM,33.3298417,180.0659078,Low_spent_Medium_value_payments,604.8894406,2024-04-01
CUS_0x3383,148990.16,12474.84667,3,7,3,3,"Personal Loan, Auto Loan, and Credit-Builder Loan",15,8,8.65,3,Good,407.6,33.24051083,29 Years and 6 Months,No,267.3659605,1166.046487,Low_spent_Medium_value_payments,94.07221903,2024-04-01
CUS_0x33b5,78741.32,6458.776667,9,10,33,6,"Debt Consolidation Loan, Student Loan, Payday Loan, Auto Loan, Payday Loan, and Not Specified",30,16,10.02,13,Standard,2011.92,26.30362068,17 Years and 2 Months,NM,12264.0,419.4312314,Low_spent_Small_value_payments,14.40159349,2024-04-01
CUS_0x33f0,74450.88,6139.24,6,4,19,3,"Not Specified, Mortgage Loan, and Credit-Builder Loan",4,20,16.85,12,_,640.7,28.37103304,20 Years and 2 Months,NM,37843.0,518.8849059,High_spent_Large_value_payments,688.1635979,2024-04-01
CUS_0x347c,66460.6,5448.383333,8,10,16,6,"Mortgage Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Payday Loan",31,26,6.15,15,Bad,4681.43,38.06116173,12 Years and 2 Months,Yes,278.0799631,669.5967778,Low_spent_Small_value_payments,448.9128463,2024-04-01
CUS_0x34a8,81566.25_,7036.1875,7,6,12,3,"Debt Consolidation Loan, Personal Loan, and Credit-Builder Loan",15,11,6.27,2,Good,231.16,32.84563428,30 Years and 3 Months,No,136.2266373,168.1777,High_spent_Large_value_payments,639.2144127,2024-04-01
CUS_0x34b5,139383.6,11618.3,4,6,10,2,"Debt Consolidation Loan, and Personal Loan",28,14,8.14,5,_,1132.1,26.66536635,28 Years and 10 Months,No,163.1294566,1123.221974,Low_spent_Small_value_payments,165.4785689,2024-04-01
