Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x184c,14666.23,1145.185833,6,9,27,-100,"Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Not Specified, Home Equity Loan, Student Loan, and Debt Consolidation Loan",39,19,5.61,13,_,4727.66,39.29934519,11 Years and 10 Months,Yes,73.15470853,34.46132163,High_spent_Small_value_payments,266.9025532,2023-07-01
CUS_0x1863,55662.64,4900.553333,4,6,6,3,"Student Loan, Credit-Builder Loan, and Credit-Builder Loan",32,20,11.06,2,Standard,1078.02,31.74617,22 Years and 9 Months,Yes,90.94994557,104.3946853,Low_spent_Medium_value_payments,549.3941955,2023-07-01
CUS_0x193b,19462.47,1920.8725,7,7,28,6,"Auto Loan, Mortgage Loan, Mortgage Loan, Not Specified, Student Loan, and Not Specified",55,18,1.96,9,Bad,2211.05,33.89504213,17 Years and 9 Months,Yes,60.80130552,121.8430494,High_spent_Small_value_payments,269.4428951,2023-07-01
CUS_0x1986,17707.46,1274.89281,6,6,5,0,,23,17,16.37,3,Standard,1425.54,32.30755057,26 Years and 11 Months,Yes,165.7288563,29.50599122,High_spent_Small_value_payments,374.5561754,2023-07-01
CUS_0x1a16,1127430,4791.26,9,9,17,6,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Personal Loan, Home Equity Loan, and Personal Loan",26,25,20.95,13,Bad,3881.11,36.32649524,8 Years and 10 Months,Yes,243.270871,162.6063513,High_spent_Medium_value_payments,323.2487777,2023-07-01
CUS_0x1a44,14435.435,1376.697641,3,5,20,4,"Credit-Builder Loan, Student Loan, Home Equity Loan, and Auto Loan",9,19,2.2,4,Standard,799.07,32.36903798,17 Years and 0 Months,NM,86.29587661,30.12764152,High_spent_Medium_value_payments,317.7270489,2023-07-01
CUS_0x1aeb,38253.64,2997.712061,1,3,2,3,"Debt Consolidation Loan, Student Loan, and Personal Loan",5,0_,9.29,1,_,843.89,28.54922084,21 Years and 6 Months,No,395.7820368,47.59403231,High_spent_Large_value_payments,470.4955363,2023-07-01
CUS_0x1b71,16726.62,1204.885,6,10,26,7,"Auto Loan, Personal Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Student Loan, and Home Equity Loan",43,22,20.38,11,Bad,2882.12,32.59592515,4 Years and 8 Months,Yes,73.36602074,62.05337179,High_spent_Small_value_payments,245.0691075,2023-07-01
CUS_0x1c79,14283.665,944.3054167,6,4,9,4,"Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, and Auto Loan",24,8,7.6,3,Standard,1225.88,27.64652747,22 Years and 11 Months,No,33.68791294,__10000__,High_spent_Medium_value_payments,272.812675,2023-07-01
CUS_0x1d7b,70414.1,6112.841667,2,1407,9,4,"Personal Loan, Home Equity Loan, Student Loan, and Debt Consolidation Loan",8,11,9.24,4,Good,422.72,36.26133243,23 Years and 6 Months,No,221.0836457,114.4705212,High_spent_Large_value_payments,515.7299997,2023-07-01
CUS_0x1dad,17807.935,1545.994583,6,5,8,3,"Student Loan, Home Equity Loan, and Personal Loan",16,16,7.02,1,Standard,378.11,26.90238662,16 Years and 10 Months,No,31.32606172,171.1250078,Low_spent_Small_value_payments,242.1483889,2023-07-01
CUS_0x1e51,17443.94,1714.661667,10,10,21,5,"Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Student Loan, and Personal Loan",42,22,21.69,7,Bad,2816.57,34.84686738,11 Years and 6 Months,Yes,55.67362562,50.28013254,High_spent_Small_value_payments,325.5124085,2023-07-01
CUS_0x1ec5,36802.82,2426.564168,4,3,7,1,Not Specified,15,14,6.06,2,Good,190.98,26.64743815,32 Years and 6 Months,NM,379.683016,104.1844002,High_spent_Small_value_payments,403.0602487,2023-07-01
CUS_0x1f04,60770.22,4924.185,8,4,15,4,"Mortgage Loan, Personal Loan, Not Specified, and Not Specified",14,15,1.36,6,_,176.02,35.03958244,28 Years and 7 Months,No,190.2745738,209.9463908,Low_spent_Large_value_payments,362.1975354,2023-07-01
CUS_0x2038,29818.78,2257.898333,4,4,7,2,"Credit-Builder Loan, and Student Loan",8,3,5.99,6,Good,702.2,32.05173167,31 Years and 10 Months,No,45.97729869,53.10730365,High_spent_Small_value_payments,386.705231,2023-07-01
CUS_0x2064,67928.84,5832.736667,5,5,12,0,,2,8,11.22,4,Good,1373.36,31.76130326,31 Years and 3 Months,No,0.0,172.2560633,High_spent_Medium_value_payments,661.0176033,2023-07-01
CUS_0x2112,46586.31,4041.1925,6,4,6,6,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Home Equity Loan",11,17,17.18,5,Standard,1787.16,37.33204427,18 Years and 10 Months,Yes,167.2182973,243.0128125,High_spent_Small_value_payments,253.8881402,2023-07-01
CUS_0x2184,54820.89,4295.4075,8,7,28,6,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Personal Loan",41,17,18.42,11,Bad,4795.13,28.20185655,3 Years and 6 Months,Yes,169.4819843,118.8780759,High_spent_Medium_value_payments,391.1806898,2023-07-01
CUS_0x21e4,93390.44,7538.536667,6,5,18,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",22,13,10.28,0,Standard,1036.26,31.73986965,18 Years and 4 Months,No,117.4871616,__10000__,High_spent_Medium_value_payments,749.5627425,2023-07-01
CUS_0x2243,15279.715,879.6736053,3,7,15,4,"Personal Loan, Mortgage Loan, Payday Loan, and Credit-Builder Loan",28,10,3.01,6,_,562.9,23.28629719,20 Years and 3 Months,NM,187.3964547,79.7490362,Low_spent_Medium_value_payments,251.1214454,2023-07-01
CUS_0x2283,18053.32,1231.443333,5,6,13,7,"Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Not Specified",19,13,12.06,9,_,1262.85,27.23018469,7 Years and 4 Months,Yes,57.00609769,163.177141,Low_spent_Small_value_payments,192.9610946,2023-07-01
CUS_0x24af,89122.38,7241.865,3,4,14,5,"Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, and Auto Loan",6,7,19.64,8,_,281.84,39.81212495,8 Years and 9 Months,Yes,266.0838269,295.151154,High_spent_Small_value_payments,422.9515191,2023-07-01
CUS_0x24cc,36186.85,2797.570833,0,4,12,1,Mortgage Loan,19,7,7.21,5,_,761.58,25.31792213,29 Years and 10 Months,No,18.30934307,98.9845752,High_spent_Medium_value_payments,412.4631651,2023-07-01
CUS_0x24e8,17725.57,1691.130833,5,9,20,6,"Payday Loan, Home Equity Loan, Not Specified, Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",12,14,22.71,13,_,2074.18,32.98018798,8 Years and 2 Months,Yes,83.5784201,226.9944717,Low_spent_Small_value_payments,148.5401915,2023-07-01
CUS_0x24e9,120671.25,9851.9375,4,3,3,4,"Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Student Loan",1,9,10.96,3,Good,755.16,34.21772487,16 Years and 4 Months,No,320.7427557,126.4796283,!@9#%8,777.971366,2023-07-01
CUS_0x24f8,20562.56,1651.546667,5,6,31,2,"Not Specified, and Credit-Builder Loan",24,13,11.16,9,Standard,2491.07,39.43457724,11 Years and 3 Months,Yes,28.58876933,112.0159375,Low_spent_Large_value_payments,294.5499598,2023-07-01
CUS_0x2517,73099.84,6075.653333,5,7,26,3,"Debt Consolidation Loan, Auto Loan, and Home Equity Loan",50,19,8.12,14,Bad,1806.64,36.50891297,7 Years and 9 Months,Yes,155.9817455,83.23027126,High_spent_Large_value_payments,608.3533166,2023-07-01
CUS_0x2590,14455.15,912.5958333,6,5,19,0,,10,16,10.56,7,Standard,1028.5,36.08579332,13 Years and 3 Months,Yes,0.0,23.05605161,High_spent_Large_value_payments,308.2035317,2023-07-01
CUS_0x2662,35134.51,2824.875833,8,6,15,3,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",15,17,3.16,6,Standard,1359.56,32.09393705,32 Years and 2 Months,NM,45.90645161,44.34095243,!@9#%8,442.2401793,2023-07-01
CUS_0x26a9,15155.01,1465.163134,8,9,21,7,"Student Loan, Auto Loan, Auto Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Not Specified",19,22,7.7,11,Bad,2525.42,37.14303746,16 Years and 6 Months,Yes,71.64548508,109.4635817,Low_spent_Large_value_payments,245.0370488,2023-07-01
CUS_0x2784,78399.12,6568.26,8,9,29,6,"Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Student Loan, Mortgage Loan, and Not Specified",57,15_,22.27,12,Bad,1618.99,37.10149262,17 Years and 0 Months,Yes,237.2892497,99.31518157,High_spent_Medium_value_payments,570.2215687,2023-07-01
CUS_0x282b,63839.24,5192.936667,7,6,14,3,"Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",35,16,14.01,11,Standard,2695.33,29.66368738,16 Years and 10 Months,Yes,144.7096257,160.1982637,High_spent_Medium_value_payments,425.5721587,2023-07-01
CUS_0x28a7,69502.12,5735.843333,3,7,17,2,"Personal Loan, and Not Specified",15,9,7.86,10,Standard,1065.78,40.59266314,30 Years and 10 Months,Yes,96.18121645,109.2479789,High_spent_Large_value_payments,608.155138,2023-07-01
CUS_0x28d8,179193.76,14867.81333,5,3,8,1,Debt Consolidation Loan,1,5,6.85,5,Good,449.65,29.94701487,21 Years and 10 Months,No,83.4172915,603.8099776,Low_spent_Medium_value_payments,1079.554064,2023-07-01
CUS_0x2910,58184.67,4579.611397,6,5,9,3,"Student Loan, Mortgage Loan, and Student Loan",27,12,7.36,3,_,309.14,24.77256593,24 Years and 2 Months,Yes,320.1696417,127.7753871,High_spent_Small_value_payments,476.9383243,2023-07-01
CUS_0x2bf4,42586.46,3710.871667,5,3,6,3,"Student Loan, Credit-Builder Loan, and Home Equity Loan",27,7,-6.03,2,_,1053.75,39.12445661,29 Years and 11 Months,No,64.00895861,33.34691328,!@9#%8,513.7312948,2023-07-01
CUS_0x2c5b,24812,1961.666667,7,4,10,6,"Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Credit-Builder Loan",10,20,8.15,7,_,930.13,23.42176377,16 Years and 9 Months,Yes,88.3694253,119.8581016,Low_spent_Large_value_payments,257.9391397,2023-07-01
CUS_0x2ce1,37648.1,3199.341667,6,6,19,6,"Debt Consolidation Loan, Not Specified, Not Specified, Mortgage Loan, Debt Consolidation Loan, and Student Loan",19,18,2.59,6,Bad,2316.79,34.15899941,10 Years and 2 Months,Yes,117.6830011,139.7164772,!@9#%8,332.5346883,2023-07-01
CUS_0x2d05,30910.68,2066.926954,6,3,17,3,"Mortgage Loan, Payday Loan, and Home Equity Loan",25,20,15.53,11,Standard,392.56,37.75341917,11 Years and 6 Months,Yes,362.9717567,26.07282447,High_spent_Large_value_payments,396.4074649,2023-07-01
CUS_0x2d78,45408.84,3823.07,7,7,26,6,"Not Specified, Student Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, and Debt Consolidation Loan",25,18,8.01,9,Bad,1959.01,33.39771664,11 Years and 4 Months,Yes,119.676529,173.8440846,High_spent_Small_value_payments,348.7863864,2023-07-01
CUS_0x2d98,52266.76,3844.909876,8,6,11,3,"Debt Consolidation Loan, Mortgage Loan, and Home Equity Loan",11,21,10.8,8,Standard,140.69,35.23207683,16 Years and 10 Months,Yes,567.0397827,64.45993025,High_spent_Large_value_payments,511.8100774,2023-07-01
CUS_0x2df8,10240.42,937.3683333,10,9,23,9,"Mortgage Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Student Loan, Personal Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",44,23,9.13,10,Bad,1445.23,25.75571774,7 Years and 8 Months,Yes,42.9744184,78.30573578,!@9#%8,262.4566792,2023-07-01
CUS_0x2ed0,70446.63,5900.5525,4,3,11,0,,12,21,17.61,6,_,1322.25,35.17096773,17 Years and 3 Months,No,0.0,178.8514786,High_spent_Medium_value_payments,661.2037714,2023-07-01
CUS_0x2f59,44667.5,3545.291667,5,6,18,4,"Mortgage Loan, Mortgage Loan, Auto Loan, and Student Loan",10,8,19.79,10,Standard,1148.67,23.61836863,19 Years and 2 Months,NM,148.4525443,77.44245685,High_spent_Medium_value_payments,378.6341655,2023-07-01
CUS_0x2f7b,15451.69,1271.640833,6,7,19,6,"Personal Loan, Personal Loan, Student Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",11,10,19.55,8,Standard,1620.67,36.99376724,13 Years and 2 Months,Yes,40.91557148,101.1671586,Low_spent_Medium_value_payments,265.0813533,2023-07-01
CUS_0x2fe4,166907.72,13788.97667,5,5,11,4,"Auto Loan, Mortgage Loan, Personal Loan, and Student Loan",10,6,-0.48,4,Good,929.9,38.26095503,17 Years and 9 Months,No,509.357624,464.4698727,Low_spent_Medium_value_payments,685.0701699,2023-07-01
CUS_0x30eb,31944.72_,2417.06,4,4,11,5,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",16,20,15.91,6,Standard,696.79,34.18778914,9 Years and 2 Months,Yes,83.71397479,197.6261009,Low_spent_Large_value_payments,230.3659243,2023-07-01
CUS_0x310f,30909.93,2554.8275,4,6,5,1,Debt Consolidation Loan,8,13,2.99,4,Standard,1202.05,40.5376356,20 Years and 9 Months,Yes,21.44436799,202.050793,Low_spent_Small_value_payments,321.987589,2023-07-01
CUS_0x317e,62008.35,5256.3625,10,7,21,3,"Credit-Builder Loan, Credit-Builder Loan, and Not Specified",44,16,11.31,12,Standard,2360.12,38.83137415,9 Years and 11 Months,Yes,127.3921471,341.19427,!@9#%8,327.049833,2023-07-01
CUS_0x318d,28050.2,2443.516667,6,5,33,7,"Not Specified, Personal Loan, Student Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Home Equity Loan",28,19,2.25,11,Bad,3534.02,24.10299375,8 Years and 8 Months,NM,143.7928505,93.19870296,High_spent_Medium_value_payments,257.3601132,2023-07-01
CUS_0x31b2,79439.56,6444.963333,8,6,6,4,"Payday Loan, Payday Loan, Auto Loan, and Home Equity Loan",8,14,18.77,6,Standard,75.76,34.11784007,14 Years and 4 Months,Yes,211.5748002,90.86384383,High_spent_Large_value_payments,582.0576893,2023-07-01
CUS_0x31bd,56122.68,4751.89,10,8,31,4,"Home Equity Loan, Auto Loan, Payday Loan, and Home Equity Loan",34,20,_,13,Standard,1274.63,37.1172994,15 Years and 3 Months,Yes,98.38217359,37.62584926,High_spent_Large_value_payments,579.1809771,2023-07-01
CUS_0x3221,18426.245,1710.208141,5,4,14,5,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",16,14,5.7,5,Standard,223.38,26.74968112,10 Years and 3 Months,Yes,147.5522416,52.6656958,Low_spent_Large_value_payments,331.3463797,2023-07-01
CUS_0x3237,54651.78,4359.315,9,9,16,8,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Mortgage Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",53,24,25.64,10,Bad,4548.76,36.46507204,7 Years and 2 Months,Yes,295.3865761,72.32921586,!@9#%8,308.2157081,2023-07-01
CUS_0x327d,17122.37,1183.864167,7,5,12,2,"Mortgage Loan, and Home Equity Loan",14,16,8.52,9,Standard,1663.18,31.5146047,11 Years and 9 Months,Yes,21.15095856,63.97170458,Low_spent_Small_value_payments,323.2637535,2023-07-01
CUS_0x32a7,10460.245,995.6870833,8,5,25,6,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",8,8,19.09,8,Standard,2625.88,35.42960489,17 Years and 0 Months,Yes,38.27622888,67.54199151,Low_spent_Small_value_payments,283.750488,2023-07-01
CUS_0x334d,99237.75,8288.8125,4,7,10,3,"Auto Loan, Mortgage Loan, and Payday Loan",9,10,0.52,4,Good,1317.42,27.87812932,16 Years and 10 Months,No,214.607132,296.9211527,High_spent_Medium_value_payments,604.4574495,2023-07-01
CUS_0x33ce,22803.84,1845.32,7,4,18,3,"Mortgage Loan, Personal Loan, and Auto Loan",18,8,7.47,8,Standard,535.11,27.59602168,15 Years and 6 Months,Yes,43.66408009,__10000__,High_spent_Medium_value_payments,347.3476416,2023-07-01
CUS_0x33da,35184.74,3035.061667,6,654,13,2,"Home Equity Loan, and Home Equity Loan",21,15,19.25,8,Standard,1036.03,41.12019764,26 Years and 0 Months,Yes,34.63006425,107.0195992,Low_spent_Large_value_payments,431.8565033,2023-07-01
CUS_0x3420,11482.565_,1128.880417,4,3,10,3,"Debt Consolidation Loan, Student Loan, and Personal Loan",18,18,2.05,7,_,517.07,39.2009769,15 Years and 11 Months,NM,15.37086273,32.08959009,High_spent_Medium_value_payments,315.4275889,2023-07-01
CUS_0x3442,18186.22,1761.518333,7,4,15,0,,22,16,5.49,4,Standard,1.42,30.33582126,19 Years and 2 Months,No,0.0,44.24651223,High_spent_Medium_value_payments,381.9053211,2023-07-01
CUS_0x3475,36783.38,3151.281667,10,5,17,7,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",15,19,23.35,12,Bad,4555.72,22.81365003,2 Years and 0 Months,Yes,148.3581178,406.7804393,Low_spent_Small_value_payments,49.98960957,2023-07-01
CUS_0x35ac,118184.92,9901.743333,5,4,12,2,"Mortgage Loan, and Payday Loan",26,8,5.35,3,Standard,1190.44,36.54674482,20 Years and 10 Months,No,160.5441525,204.1321351,High_spent_Large_value_payments,865.4980458,2023-07-01
CUS_0x35c3,36379.24,2838.603333,8,8,15,3,"Home Equity Loan, Personal Loan, and Auto Loan",5,9,18.65,9,Standard,2152.42,25.23424507,20 Years and 0 Months,Yes,81.03830215,__10000__,Low_spent_Small_value_payments,257.9663615,2023-07-01
CUS_0x366b,71558.72,6058.226667,9,10,16,8,"Payday Loan, Credit-Builder Loan, Not Specified, Payday Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, and Home Equity Loan",45,19,28.35,8,Bad,4519.22,41.08805364,6 Years and 5 Months,Yes,294.6433402,266.4895516,High_spent_Small_value_payments,304.6897748,2023-07-01
CUS_0x3672,70709.04,5592.42,7,6,20,6,"Home Equity Loan, Mortgage Loan, Student Loan, Credit-Builder Loan, Payday Loan, and Not Specified",9,17_,18.68,10,Standard,805.64,35.17642723,16 Years and 11 Months,Yes,260.8835124,161.6119358,Low_spent_Medium_value_payments,416.7465518,2023-07-01
CUS_0x36bb,134978.24,10541.52075,8,5,15,2,"Mortgage Loan, and Mortgage Loan",9,15,16.89,5,Standard,668.14,39.14219982,26 Years and 9 Months,Yes,662.7777405,780.4179941,Low_spent_Medium_value_payments,667.8676,2023-07-01
CUS_0x374a,35176.5,2815.375,4,5,8,4,"Personal Loan, Mortgage Loan, Not Specified, and Home Equity Loan",28,20,3.74,4,Standard,234.65,38.31960335,16 Years and 2 Months,Yes,104.7044271,190.9610095,Low_spent_Large_value_payments,255.8720634,2023-07-01
CUS_0x3868,3544929,1462.605833,8,9,30,6,"Mortgage Loan, Not Specified, Personal Loan, Home Equity Loan, Not Specified, and Auto Loan",54,24,_,8,Bad,2867.66,38.81884795,11 Years and 11 Months,Yes,43.23479314,119.9457335,Low_spent_Small_value_payments,234.1000198,2023-07-01
CUS_0x386e,17399.43_,1485.9525,8,9,21,2,"Mortgage Loan, and Debt Consolidation Loan",19,25,9.03,10,Bad,1444.19,34.86933846,6 Years and 5 Months,Yes,27.10328705,41.0660852,Low_spent_Large_value_payments,350.4258778,2023-07-01
CUS_0x38d8,101114.73,8679.2275,6,6,8,3_,"Personal Loan, Home Equity Loan, and Student Loan",20,9,18.91,6,Standard,1190.45_,31.241125,14 Years and 5 Months,Yes,209.6448868,118.1556677,High_spent_Large_value_payments,780.1221956,2023-07-01
CUS_0x3992,9385.19,1061.099167,8,9,30,-100,"Student Loan, Mortgage Loan, Not Specified, Mortgage Loan, and Personal Loan",24,19,19.21,17,Bad,2430.27,33.33833474,7 Years and 0 Months,Yes,30.88809393,51.25399136,Low_spent_Small_value_payments,313.9678314,2023-07-01
CUS_0x3a1b,16524.395,1645.032917,5,5,20,4,"Auto Loan, Mortgage Loan, Debt Consolidation Loan, and Debt Consolidation Loan",26,20,11.65,3,_,988.27,34.84816612,26 Years and 2 Months,No,44.23685736,133.7202668,Low_spent_Medium_value_payments,266.5461675,2023-07-01
CUS_0x3a4d,37006.6,3378.883333,7,10,3048,9,"Home Equity Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Auto Loan, Student Loan, and Payday Loan",41,16,20.11,12,Bad,3386.25,39.41913325,8 Years and 4 Months,Yes,245.8399552,207.4707458,Low_spent_Medium_value_payments,164.5776324,2023-07-01
CUS_0x3aa8,20426.41,1640.200833,6,5,16,5,"Home Equity Loan, Student Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",37,24,6.65,7,Bad,1587.82,27.29360185,7 Years and 8 Months,Yes,57.88334831,211.7532666,Low_spent_Small_value_payments,184.3834685,2023-07-01
CUS_0x3adb,103351.8,8465.65,3,7,8,2,"Personal Loan, and Student Loan",12,8,10.03,8,Standard,1246.62,29.53270436,8 Years and 10 Months,Yes,140.8582359,321.9339833,Low_spent_Medium_value_payments,270.2141844,2023-07-01
