Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1640,102910.11,8707.8425,7,6,11,2,"Home Equity Loan, and Mortgage Loan",29,15,19.1,8,Standard,930.24,32.17915605,20 Years and 4 Months,Yes,166.0483202,649.9143328,Low_spent_Medium_value_payments,334.821597,2024-06-01
CUS_0x1699,59962.52,4976.876667,3,7,28,5,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, and Not Specified",26,12,_,11,Standard,2660.36,34.17064055,17 Years and 3 Months,Yes,140.2628376,120.5693002,!@9#%8,506.8555288,2024-06-01
CUS_0x16b1,67412.2,5911.683333,6,5,7,2,"Credit-Builder Loan, and Home Equity Loan",23,12,18.7,9,Standard,858.85,37.42008794,28 Years and 9 Months,Yes,106.5929342,__10000__,High_spent_Medium_value_payments,508.8714529,2024-06-01
CUS_0x16c4,8473.795,512.1495833,4,7,7,-100,"Mortgage Loan, Personal Loan, and Not Specified",20,14,12.78,10,Standard,1040.14,35.32789901,17 Years and 9 Months,Yes,16.79884713,25.57495899,!@9#%8,298.8411522,2024-06-01
CUS_0x16d5,14313.74,1334.811667,7,6,31,-100,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, Not Specified, Payday Loan, and Payday Loan",38,17,26.71,15,Bad,4050.69,35.64987454,11 Years and 8 Months,Yes,42.01506674,110.9400376,Low_spent_Small_value_payments,270.5260623,2024-06-01
CUS_0x172d,57242.61,4625.2175,9,7,19,-100,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",42,24,26.33,12,_,4841.18,30.55223594,7 Years and 10 Months,Yes,144.3908794,162.4163499,High_spent_Medium_value_payments,405.7145206,2024-06-01
CUS_0x1743,42527.04,3374.92,8,6,22,7,"Auto Loan, Home Equity Loan, Not Specified, Not Specified, Student Loan, Mortgage Loan, and Mortgage Loan",22,18,18.9,15,Bad,4193.78,25.46276512,11 Years and 0 Months,Yes,230.2689336,75.47368229,High_spent_Medium_value_payments,281.7493842,2024-06-01
CUS_0x17e9,67841.78,5562.481667,8,3,14,4,"Payday Loan, Mortgage Loan, Mortgage Loan, and Mortgage Loan",28,17,2.35,3,Standard,1475.39,36.4708924,27 Years and 4 Months,NM,177.3507897,214.0251561,!@9#%8,424.8722209,2024-06-01
CUS_0x17f3,83355.33,7208.2775,6,4,8,2,"Not Specified, and Mortgage Loan",11,15,10.07,4,Standard,677.27,26.03671345,30 Years and 2 Months,Yes,75.96957344,236.9426392,High_spent_Small_value_payments,667.9155373,2024-06-01
CUS_0x180f,30028.29,2286.3575,3,6,10,4,"Personal Loan, Student Loan, Personal Loan, and Home Equity Loan",15,19,17.65,11,Standard,1410.84,35.26048981,7 Years and 3 Months,Yes,76.32040533,__10000__,Low_spent_Medium_value_payments,255.0243354,2024-06-01
CUS_0x18ab,14840.5,1501.708333,9,8,25,9,"Not Specified, Home Equity Loan, Auto Loan, Payday Loan, Student Loan, Personal Loan, Mortgage Loan, Not Specified, and Auto Loan",11,22,22.07,7,Bad,2685.41,27.71028167,12 Years and 3 Months,Yes,84.42084263,191.1954473,Low_spent_Small_value_payments,164.5545434,2024-06-01
CUS_0x18e8,19633.03,1760.085833,6,8,28,7,"Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",30,19,20.72,11,_,4381.85,32.31899021,5 Years and 8 Months,Yes,74.76785923,111.9242219,High_spent_Small_value_payments,249.3165022,2024-06-01
CUS_0x1a4b,19958.32,1411.193333,1279,7,26,7,"Auto Loan, Student Loan, Home Equity Loan, Payday Loan, Payday Loan, Student Loan, and Debt Consolidation Loan",52,24,1.9,6,Bad,4753.48,37.12801989,4 Years and 11 Months,Yes,94.81042935,48.63739475,!@9#%8,187.989837,2024-06-01
CUS_0x1a9f,10062.82,696.5683333,10,7,18,55,"Not Specified, Personal Loan, Mortgage Loan, Mortgage Loan, and Student Loan",34,6,18.18,15,Standard,2089.58,37.06446138,8 Years and 11 Months,NM,23.83120524,46.27606954,Low_spent_Large_value_payments,269.5495586,2024-06-01
CUS_0x1b0a,30988.61,2786.384167,5,3,11,0,,13,3,7.32,3,_,820.56,33.85552425,17 Years and 9 Months,No,0.0,35.98683832,High_spent_Medium_value_payments,492.6515783,2024-06-01
CUS_0x1b88,20835.39,1707.2825,3,3,1,4,"Auto Loan, Payday Loan, Debt Consolidation Loan, and Home Equity Loan",17,12,11.64,5,Good,1491.94,33.17597995,22 Years and 10 Months,No,36.00098679,93.67044108,Low_spent_Small_value_payments,331.0568221,2024-06-01
CUS_0x1b8a,44927.86,3687.988333,4,6,6,3,"Not Specified, Personal Loan, and Debt Consolidation Loan",7,8,5.55,0,Good,762.62,33.03308334,21 Years and 4 Months,No,102.1903288,78.43785492,High_spent_Medium_value_payments,438.1706496,2024-06-01
CUS_0x1d51,69563.34_,5738.945,1,4,2,3,"Debt Consolidation Loan, Auto Loan, and Mortgage Loan",7,8,5.94,3,Good,164.52,31.8769253,19 Years and 5 Months,No,137.7780674,89.74145251,High_spent_Medium_value_payments,596.3749801,2024-06-01
CUS_0x1f00,25428.7,2016.058333,5,4,15,6,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",6,18,4.78,8,Standard,1167.79,36.02812555,12 Years and 8 Months,Yes,85.08819787,236.6896086,Low_spent_Small_value_payments,169.8280268,2024-06-01
CUS_0x1f33,69860.18,5620.681667,4,5,11,3,"Personal Loan, Credit-Builder Loan, and Auto Loan",12,13,9.85,8,Standard,859.03,42.54429271,11 Years and 9 Months,Yes,92.55897801,__10000__,High_spent_Medium_value_payments,534.716045,2024-06-01
CUS_0x2010,109563.36,9271.28,4,3,9,1,Home Equity Loan,0,12,8.74,6,Good,214.57,35.22032418,25 Years and 0 Months,No,84.18834626,492.1249489,Low_spent_Large_value_payments,620.8147048,2024-06-01
CUS_0x2080,16047.01,1361.250833,7,3,19,1,Credit-Builder Loan,4,12,12.89,8,Standard,183.15,32.86055547,23 Years and 9 Months,Yes,8.245353566,182.6282136,Low_spent_Small_value_payments,235.2515162,2024-06-01
CUS_0x20c8,113630.4,9719.2,4,5,5,0,,7,8,9.8,4,Good,115.38,34.70454243,27 Years and 6 Months,No,0.0,138.4194032,High_spent_Medium_value_payments,1083.500597,2024-06-01
CUS_0x2141,14235.22,975.2683333,10,8,25,2,"Mortgage Loan, and Not Specified",21,23,-0.16,11,Bad,2072.25,23.80607549,13 Years and 0 Months,Yes,18.49661877,63.98417752,High_spent_Small_value_payments,275.046037,2024-06-01
CUS_0x21f2,144686,12306.16667,8,5,5,7,"Not Specified, Not Specified, Home Equity Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",16,13,13.07,5,Standard,605.05,36.44725388,11 Years and 2 Months,Yes,818.5290047,229.1437031,High_spent_Large_value_payments,422.9439589,2024-06-01
CUS_0x2353,31937.62,2394.468333,5,3,15,2,"Student Loan, and Mortgage Loan",15,11,17.37,10,Standard,1934.42,34.28741678,10 Years and 4 Months,Yes,35.38951471,42.22156175,High_spent_Small_value_payments,421.8357569,2024-06-01
CUS_0x238c,38269.83,3010.1525,3,1,9,1,Payday Loan,-1,9,7.6,3,Good,1144.21,39.13706885,20 Years and 5 Months,No,26.53225597,70.52524342,High_spent_Large_value_payments,443.9577506,2024-06-01
CUS_0x23a4,53876.88,4566.74,8,7,19,5,"Personal Loan, Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",53,11,19.96,14,_,1341.25,24.00239692,19 Years and 9 Months,Yes,18868.0,221.0114903,High_spent_Small_value_payments,326.9528021,2024-06-01
CUS_0x23ad,42072.75,3263.0625,3,6,9,3_,"Personal Loan, Home Equity Loan, and Mortgage Loan",16,4,10.97,6,Good,689.65,38.16731369,31 Years and 2 Months,No,87.08162159,59.43630442,High_spent_Large_value_payments,419.788324,2024-06-01
CUS_0x23ff,69050.52,5722.21,3,3,10,0,,17,18,8.1,3,Good,1382.56,26.99983916,30 Years and 4 Months,NM,0.0,138.6882957,High_spent_Medium_value_payments,683.5327043,2024-06-01
CUS_0x240c,32364.58,2572.048333,9,10,18,5,"Not Specified, Home Equity Loan, Personal Loan, Student Loan, and Personal Loan",66,18,17.15,11,Bad,2527.33,25.02391989,9 Years and 10 Months,Yes,16581.0,193.5837233,Low_spent_Large_value_payments,220.4924114,2024-06-01
CUS_0x244e,32835.91,2499.325833,1,3,1,0,,14,4,11.27,3,Good,671.88,36.37577441,19 Years and 11 Months,No,0.0,79.22314055,High_spent_Medium_value_payments,420.7094428,2024-06-01
CUS_0x254e,35295.07,2675.255833,1,6,7,4,"Mortgage Loan, Home Equity Loan, Home Equity Loan, and Personal Loan",8,6,0.57,4,Good,1088.7,31.32874977,30 Years and 6 Months,No,112.6207758,268.537256,!@9#%8,176.3675515,2024-06-01
CUS_0x259d,22433.46,1493.442041,4,3,2674,1,Payday Loan,1,4,4.73,4,Good,1078.38,33.17687551,28 Years and 6 Months,No,101.543103,45.10697988,High_spent_Small_value_payments,363.9083761,2024-06-01
CUS_0x2647,18618.23,1654.519167,5,5,16,4,"Credit-Builder Loan, Mortgage Loan, Auto Loan, and Payday Loan",10,9,8.88,7,Standard,2574.41,27.6942174,18 Years and 3 Months,Yes,55.72718523,87.09017284,Low_spent_Large_value_payments,292.6345586,2024-06-01
CUS_0x2719,155726.76,12817.23,2,3,8,0,,10,1,7.33,7,Good,1170.58,38.93744171,30 Years and 6 Months,NM,0.0,223.0059743,High_spent_Medium_value_payments,1308.717026,2024-06-01
CUS_0x271a,21167.555,1829.962917,2,7,9,3,"Personal Loan, Not Specified, and Credit-Builder Loan",10,1,5.38,2,Good,1286.57,31.62559276,30 Years and 4 Months,No,40.33528201,22.81949057,High_spent_Large_value_payments,359.8415191,2024-06-01
CUS_0x2798,46066.06,3567.838333,1190,883,8,2,"Student Loan, and Payday Loan",29,13,16.43,5,Standard,373.75,39.88771802,25 Years and 4 Months,Yes,61.15948619,145.5185308,High_spent_Medium_value_payments,484.0633567,2024-06-01
CUS_0x2816,62160.87_,4940.0725,7,5,22,7,"Credit-Builder Loan, Home Equity Loan, Auto Loan, Auto Loan, Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",55,18,9.92,12,Bad,2264.21,32.80160796,15 Years and 3 Months,Yes,323.5306728,412.967583,Low_spent_Large_value_payments,27.50899416,2024-06-01
CUS_0x28b5,23404.86,1899.405,6,5,7,0,,12,17,_,5,Standard,35.54,32.49157597,29 Years and 2 Months,Yes,0.0,86.55597978,Low_spent_Small_value_payments,393.3845202,2024-06-01
CUS_0x28cb,128423.36,10636.94667,6,4,12,5,"Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, and Not Specified",9,10,17.32,10,Standard,527.06,29.19262824,15 Years and 4 Months,Yes,339.1128757,416.8898458,High_spent_Medium_value_payments,622.2397524,2024-06-01
CUS_0x28e3,129903,10705.25,4,6,8,2,"Debt Consolidation Loan, and Auto Loan",10,8,8.16,4,Good,585.74,35.73296201,16 Years and 8 Months,No,170.0120538,139.4105368,High_spent_Large_value_payments,1001.102409,2024-06-01
CUS_0x28f3,56038.28,4860.856667,5,4,10,2,"Personal Loan, and Credit-Builder Loan",7,14,8.03,4,Good,264.52,31.5018475,21 Years and 4 Months,No,76.22103398,83.96730213,High_spent_Medium_value_payments,575.8973306,2024-06-01
CUS_0x2934,40067.1,3237.925,3,6,11,-100,Debt Consolidation Loan,0,8,10.33,0,_,1109.77,25.59120415,32 Years and 5 Months,No,18.86285317,85.66501395,High_spent_Medium_value_payments,469.2646329,2024-06-01
CUS_0x29b2,59930.04,5207.17,7,8,27,6,"Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Not Specified, and Mortgage Loan",59,20,14.18,8,Bad,4474.29,38.21458676,2 Years and 4 Months,Yes,156.5961642,160.289743,High_spent_Medium_value_payments,453.8310928,2024-06-01
CUS_0x29d2,34861.12,2644.093333,7,6,4,0,,31,18,6.18,3,Good,748.76,29.18142155,29 Years and 8 Months,No,0.0,254.3124513,Low_spent_Medium_value_payments,290.096882,2024-06-01
CUS_0x2ae9,41073.26,3687.771667,8,10,25,3,"Home Equity Loan, Auto Loan, and Home Equity Loan",60,15,6.22,13,Bad,2446.32,33.44235572,12 Years and 11 Months,Yes,87.32680436,69.38787434,High_spent_Medium_value_payments,462.062488,2024-06-01
CUS_0x2b7d,14771.43,1456.9525,6,7,32,6,"Personal Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, Auto Loan, and Personal Loan",58,24,8.59,10,_,1723.77,31.92654734,9 Years and 2 Months,NM,51.56522936,144.2849472,Low_spent_Small_value_payments,239.8450735,2024-06-01
CUS_0x2b84,21275.22,1665.935,5,3,5,3,"Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",8,19,8.83,8,_,609.41,29.587493,6 Years and 0 Months,Yes,39.00516686,116.4093534,!@9#%8,301.1789797,2024-06-01
CUS_0x2b8c,163380.76,13446.06333,3,3,10,2,"Debt Consolidation Loan, and Auto Loan",5,-1,3.91,7,Good,340.43,33.05683094,20 Years and 10 Months,NM,198.6325661,617.5997356,Low_spent_Medium_value_payments,808.3740316,2024-06-01
CUS_0x2b8e,141753.72_,11587.81,5,5,13,4,"Payday Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",10,14,18.65,6,Standard,477.41,24.48362453,17 Years and 10 Months,Yes,385.6011848,415.636575,High_spent_Medium_value_payments,607.5432402,2024-06-01
CUS_0x2ca9,79298.96,6830.246667,8,7,13,1,Mortgage Loan,17,17,10.26,2,Standard,804.92,26.08871284,33 Years and 5 Months,No,58.09333268,581.4325759,Low_spent_Medium_value_payments,323.4987581,2024-06-01
CUS_0x2d02,15603.415,1458.284583,3,5,7,3,"Home Equity Loan, Payday Loan, and Credit-Builder Loan",14,2,10.1,1,Good,783.82,28.40214995,18 Years and 9 Months,No,33.83877234,76.52287675,Low_spent_Small_value_payments,325.4668092,2024-06-01
CUS_0x2d48,132180.24,11119.02,5,7,8,2,"Personal Loan, and Not Specified",5,5,-0.48,7,_,747.86,36.33566036,32 Years and 11 Months,No,155.1618339,207.0658473,High_spent_Medium_value_payments,999.6743188,2024-06-01
CUS_0x2d52,126971,10672.91667,0,7,6,3,"Credit-Builder Loan, Auto Loan, and Credit-Builder Loan",30,1,11.83,1,Good,772.58,26.4017758,18 Years and 4 Months,No,293.5288822,541.6190535,High_spent_Small_value_payments,492.1437309,2024-06-01
CUS_0x2d81,151854.56,12446.54667,3,4,9,3,"Not Specified, Auto Loan, and Auto Loan",9,-1,12.42,2,_,1205.6,34.54694947,16 Years and 3 Months,No,316.4817264,686.5914427,High_spent_Small_value_payments,501.5814976,2024-06-01
CUS_0x2db4,28128.16,2337.013333,7,7,24,2,"Student Loan, and Personal Loan",32,25,_,794,Bad,2518.51,29.13769118,15 Years and 8 Months,Yes,36.90754696,32.07526056,High_spent_Large_value_payments,404.7185258,2024-06-01
CUS_0x2dd2,73542.28,5907.523333,0,3,5,0,,13,2,10.15,3,Good,834.87,39.51359619,18 Years and 2 Months,No,0.0,81.04482081,High_spent_Medium_value_payments,759.7075125,2024-06-01
CUS_0x2e10,15301.19,1484.099167,8,6,30,3,"Not Specified, Home Equity Loan, and Auto Loan",5,14,9.26,14,Standard,2527.22,26.61967493,8 Years and 8 Months,Yes,30.48886331,68.56571735,Low_spent_Small_value_payments,339.355336,2024-06-01
CUS_0x2e19,55070.19,4747.1825,8,9,17,9,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Student Loan, Home Equity Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",52,22,17.83,9,Bad,3012.26,31.6967682,4 Years and 11 Months,Yes,309.0463725,134.8028401,High_spent_Small_value_payments,290.8690374,2024-06-01
CUS_0x2e76,73985.12,6207.426667,6,5,27,5,"Not Specified, Payday Loan, Student Loan, Mortgage Loan, and Not Specified",23,20,16.24,10,Bad,4429.84,27.1630513,9 Years and 10 Months,Yes,194.8908388,420.3032538,High_spent_Small_value_payments,265.548574,2024-06-01
CUS_0x2ed4,57473.58,4270.850879,2,854,5,3,"Payday Loan, Not Specified, and Debt Consolidation Loan",9,3,2.79,5,_,703.18,35.8485826,30 Years and 9 Months,No,402.1318926,492.856051,Low_spent_Small_value_payments,123.0726778,2024-06-01
CUS_0x2f38,125854.12,10583.84333,6,4,12,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",10,14,10.69,6,Standard,1278.59,37.74647762,23 Years and 0 Months,Yes,171.7727582,166.7195216,High_spent_Medium_value_payments,969.8920536,2024-06-01
CUS_0x2f49,29434.08,2634.84,9,6,31,-100,"Not Specified, Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",56,25,26.97,14,_,2619.68,33.88833472,2 Years and 8 Months,Yes,63.92120899,29.2405375,High_spent_Medium_value_payments,420.3222535,2024-06-01
CUS_0x2f91,14719.33,1289.070193,4,5,9,7,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Credit-Builder Loan",7,18,10.31,626,_,2421.78,35.29443105,15 Years and 10 Months,Yes,148.1081923,145.4600181,Low_spent_Small_value_payments,208.433513,2024-06-01
CUS_0x301f,138715.04,11841.58667,5,3,15,1,Not Specified,29,17,14.11,2,Standard,551.75,35.93310161,21 Years and 0 Months,Yes,71.74642025,258.329745,High_spent_Large_value_payments,1094.082501,2024-06-01
CUS_0x30fc,90781.53,7505.1275,7,7,6,-100,,28,13,17.36,9,Standard,494.51,36.80995121,19 Years and 8 Months,Yes,0.0,688.2568751,Low_spent_Medium_value_payments,342.2558749,2024-06-01
CUS_0x3134,101855.88,8446.99,3,3,8,0,,13,1,8.23,1,_,1371.87,27.00018527,19 Years and 7 Months,No,0.0,757.3539869,Low_spent_Small_value_payments,377.3450131,2024-06-01
CUS_0x3159,30963.76_,2748.313333,3,5,5,2,"Personal Loan, and Debt Consolidation Loan",22,21,7.23,1,Standard,759.58,28.60245096,19 Years and 11 Months,NM,37.46358878,41.0784825,High_spent_Medium_value_payments,446.2892621,2024-06-01
CUS_0x333c,46640.82,3824.735,3,4,890,3,"Home Equity Loan, Not Specified, and Not Specified",5,19,8.81,2,Standard,816.11,23.92867859,30 Years and 0 Months,No,75.53576697,442.8652572,Low_spent_Small_value_payments,154.0724759,2024-06-01
CUS_0x335a,15599.88,1324.99,6,8,21,6,"Mortgage Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",60,23,20.27,8,Bad,4384.6,39.36512498,8 Years and 10 Months,Yes,66.73228635,74.14245816,High_spent_Small_value_payments,251.6242555,2024-06-01
CUS_0x3374,73134.06,5913.505,5,4,12,4,"Not Specified, Not Specified, Student Loan, and Auto Loan",23,10,4.63,4,Standard,382.91,28.39894513,33 Years and 6 Months,NM,156.9209564,124.5931178,High_spent_Large_value_payments,549.8364259,2024-06-01
CUS_0x33b8,16362.68,1536.556667,10,5,18,6,"Home Equity Loan, Student Loan, Home Equity Loan, Payday Loan, Student Loan, and Credit-Builder Loan",55,24,3.36,15,Bad,2635.48,35.21030262,8 Years and 5 Months,Yes,77.71339407,174.2416776,Low_spent_Small_value_payments,191.700595,2024-06-01
CUS_0x3407,19243.9,1442.658333,6,5,19,4,"Student Loan, Payday Loan, Not Specified, and Home Equity Loan",10,14,7.88,6,Standard,1889.31,34.31649653,6 Years and 5 Months,Yes,62.02620965,__10000__,Low_spent_Small_value_payments,229.231468,2024-06-01
CUS_0x3439,29112.32,2333.026667,2,1,6,2,"Not Specified, and Auto Loan",4,4,2.87,4,Good,1263.31,41.19118008,21 Years and 3 Months,No,28.03740948,130.1566756,High_spent_Small_value_payments,335.1085816,2024-06-01
CUS_0x345e,83265.72,6899.81,7,8,30,6,"Student Loan, Credit-Builder Loan, Student Loan, Auto Loan, Credit-Builder Loan, and Auto Loan",35,15,-2.54,13,Bad,2224.91,23.62118122,6 Years and 2 Months,Yes,296.6094942,46.09221264,High_spent_Large_value_payments,587.2792932,2024-06-01
CUS_0x3463,59110.84,5210.903333,4,6,10,3,"Credit-Builder Loan, Payday Loan, and Student Loan",25,17,9.72,4,Standard,2685.23,38.36274465,13 Years and 0 Months,Yes,106.6624542,214.0804792,High_spent_Medium_value_payments,450.3473999,2024-06-01
CUS_0x3482,8107.295,809.6079167,8,8,16,6,"Debt Consolidation Loan, Personal Loan, Payday Loan, Home Equity Loan, Auto Loan, and Payday Loan",22,19,26.6,8,Bad,3838.2,27.64708974,5 Years and 5 Months,Yes,24.35039283,104.9823829,Low_spent_Small_value_payments,241.6280159,2024-06-01
CUS_0x3556,18957.37,1637.780833,2,5,3,2,"Debt Consolidation Loan, and Payday Loan",2,2,9.58,3,Good,288.32,37.60310107,17 Years and 9 Months,No,30.62857577,63.93928752,Low_spent_Medium_value_payments,358.7035528,2024-06-01
CUS_0x3592,34739.35,2909.945833,8,3,10,3,"Mortgage Loan, Student Loan, and Student Loan",25,17,19.7,8,Standard,1408.63,34.84475595,22 Years and 3 Months,Yes,65.1392465,168.3700343,Low_spent_Small_value_payments,347.4853025,2024-06-01
CUS_0x36c7,51307.1_,4306.591667,8,6,4195,2,"Debt Consolidation Loan, and Debt Consolidation Loan",22,14,9.95,5,Standard,878.19,33.71405243,32 Years and 5 Months,NM,49489.0,73.56000699,High_spent_Medium_value_payments,556.6551312,2024-06-01
CUS_0x36d4,137097.8,11356.81667,4,7,5,3,"Auto Loan, Student Loan, and Auto Loan",7,8_,9.76,3,_,1045.06,34.20901742,29 Years and 3 Months,No,213.741869,298.6780446,High_spent_Medium_value_payments,873.261753,2024-06-01
CUS_0x370c,65085.76,5702.813333,6,5,20,7,"Personal Loan, Mortgage Loan, Mortgage Loan, Payday Loan, Student Loan, Home Equity Loan, and Home Equity Loan",18,20,3.06,7,_,1413.88,36.82080327,12 Years and 11 Months,Yes,288.1212238,185.6116814,High_spent_Medium_value_payments,346.5484281,2024-06-01
CUS_0x3722,25347.26,2072.271667,5,4,20,1,Not Specified,5,16,10.37,5,Standard,1032.75,27.0129988,19 Years and 11 Months,NM,11.63744919,110.7504663,Low_spent_Small_value_payments,374.8392512,2024-06-01
CUS_0x3756,16046.46,1218.205,4,4,19,3,"Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",17,5,17.38,8,Standard,1925.94,27.68915958,8 Years and 9 Months,Yes,36.94910155,41.4408791,High_spent_Medium_value_payments,293.4305193,2024-06-01
CUS_0x375e,17683.37,1454.614167,8,8,16,7,"Personal Loan, Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Personal Loan, and Not Specified",20,17,11.88,11,Standard,2600.36,26.61432865,7 Years and 2 Months,Yes,89.91662941,48.36815518,Low_spent_Large_value_payments,277.1766321,2024-06-01
CUS_0x376e,104255.67,8571.9725,6,3,18,3,"Payday Loan, Credit-Builder Loan, and Auto Loan",12,8,2.46,6,_,992.62,40.30257392,15 Years and 10 Months,No,133.9910669,484.4252824,High_spent_Small_value_payments,498.7809007,2024-06-01
CUS_0x385d,18495.14,1839.261667,3,3,7,4,"Auto Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",11,17,12.61,10,Standard,1216.59,33.08035449,14 Years and 0 Months,Yes,39.64558521,111.2298688,Low_spent_Small_value_payments,323.0507126,2024-06-01
CUS_0x38e6,38649.08,3402.756667,6,9,23,5,"Home Equity Loan, Payday Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",59,19,21.49,11,Bad,3685.87,32.77064934,7 Years and 4 Months,Yes,115.3718495,23.77627488,High_spent_Large_value_payments,441.1275423,2024-06-01
CUS_0x392a,14171.23,1066.935833,8,10,20,2,"Student Loan, and Auto Loan",20,19,18.27,17,Standard,2406.66,23.52591812,8 Years and 2 Months,Yes,19.47912977,57.65847795,Low_spent_Small_value_payments,319.5559756,2024-06-01
CUS_0x3941,59993.32,4957.443333,5,4,16,6,"Credit-Builder Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, Auto Loan, and Mortgage Loan",22,13,10.61,7,Standard,1326.5,33.05661202,9 Years and 10 Months,Yes,205.9893195,485.2465617,Low_spent_Medium_value_payments,84.50845218,2024-06-01
