Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x15df,162713.28,13672.44,2,3,422,1,Credit-Builder Loan,5,5,3.13,3,Good,640.07,29.74449753,29 Years and 9 Months,No,97.85936259,560.0343667,Low_spent_Medium_value_payments,989.3502707,2024-12-01
CUS_0x1613,43340.44,3521.703333,3,5,9,1,Mortgage Loan,4,11,8.76,4,Good,539.33,37.72972487,29 Years and 0 Months,No,35.76445769,__10000__,Low_spent_Large_value_payments,484.1870251,2024-12-01
CUS_0x164f,8845.965,846.16375,7,10,26,5,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",40,25,1.33,6,Bad,1422.97,31.32457951,16 Years and 8 Months,Yes,33.94874367,29.72516352,Low_spent_Medium_value_payments,300.9424678,2024-12-01
CUS_0x1765,15186.175,1527.514583,4,3,6,1,Student Loan,21,15_,15.22,0,Standard,9.7,31.0259299,23 Years and 9 Months,NM,10.91506983,84.2505761,Low_spent_Small_value_payments,347.5858124,2024-12-01
CUS_0x17d7,141789.84,11656.82,6,6,19,1,Not Specified,17,17,4.02,1,Standard,1194.16,26.37778502,32 Years and 4 Months,Yes,85.74180593,634.9142649,Low_spent_Medium_value_payments,725.0259291,2024-12-01
CUS_0x1833,11527.73,839.6441667,3,7,14,1,Auto Loan,12,12,1.39,3,Standard,532.86,23.33033014,23 Years and 11 Months,NM,5.913472082,43.23742384,Low_spent_Large_value_payments,304.8135207,2024-12-01
CUS_0x1852,35846.52,3014.21,4,3,19,3,"Student Loan, Mortgage Loan, and Not Specified",23,19,17.92,8,Standard,332.22,26.20718566,20 Years and 3 Months,Yes,84.34603364,86.73583605,High_spent_Small_value_payments,390.3391303,2024-12-01
CUS_0x18bc,72617.55,5996.4625,26,4,5,-100,"Personal Loan, and Debt Consolidation Loan",22,15_,_,7,Good,1475.91,28.91926158,28 Years and 2 Months,No,89.40561295,389.7809703,Low_spent_Medium_value_payments,400.4596668,2024-12-01
CUS_0x18ca,79716.94,6372.078333,0,4,6,1,Payday Loan,15,7,8.63,4,Good,1248.42,42.27670921,20 Years and 0 Months,No,57.20732166,152.2231162,High_spent_Small_value_payments,687.7773954,2024-12-01
CUS_0x18fd,19711.14,1490.595,1,4,11,1,Debt Consolidation Loan,5,9,-2.77,7,Good,334.63,23.91174216,21 Years and 3 Months,No,14.42456576,162.4285572,Low_spent_Small_value_payments,262.2063771,2024-12-01
CUS_0x1948,82489.92,7055.16,9,9,25,3,"Student Loan, Student Loan, and Student Loan",48,15,11.33,11,Standard,1816.7,38.71449356,10 Years and 9 Months,Yes,199.5546872,176.1109687,!@9#%8,579.8503441,2024-12-01
CUS_0x19a0,20618.37_,1425.1975,6,6,22,2,"Credit-Builder Loan, and Debt Consolidation Loan",34,20,18.74,10,Standard,1681.09,36.91834774,18 Years and 9 Months,Yes,21.80668643,141.2613426,Low_spent_Small_value_payments,269.4517209,2024-12-01
CUS_0x1a00,13590.595,1294.549583,8,5,9,3,"Debt Consolidation Loan, Personal Loan, and Credit-Builder Loan",8,12,10.79,2,Good,170.99,34.84173304,29 Years and 3 Months,No,18.16813417,42.95940658,High_spent_Small_value_payments,328.3274176,2024-12-01
CUS_0x1a61,161689.72_,13532.14333,0,7,6,0_,,16,4,1.59,5,Good,1050.75,39.72585752,28 Years and 9 Months,No,0.0,552.6214324,High_spent_Medium_value_payments,1050.592901,2024-12-01
CUS_0x1bde,170730.6,14353.55,4,7,3,0,,15,4,4.54,4,Good,327.43,28.62152204,20 Years and 3 Months,No,0.0,766.3857646,Low_spent_Large_value_payments,938.9692354,2024-12-01
CUS_0x1be8,63528.7_,5132.058333,4,6,9,3,"Auto Loan, Student Loan, and Not Specified",21,11,7.09,3,Good,617.89,31.04859746,27 Years and 2 Months,No,128.2778338,108.4326822,High_spent_Medium_value_payments,526.4953173,2024-12-01
CUS_0x1c0c,114148.24,9579.353333,6,4,5,1,Auto Loan,7,19,13.15,0,_,1432.74,33.6756045,33 Years and 2 Months,Yes,36416.0,113.9718182,High_spent_Large_value_payments,989.6056151,2024-12-01
CUS_0x1c3b,79357.14,6703.095,2,3,8,-100,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",3,13,4.08,2,Good,1171.51,37.07777743,18 Years and 4 Months,No,171.9987355,85.44689333,High_spent_Medium_value_payments,662.8638711,2024-12-01
CUS_0x1c71,43280.82_,3648.735,7,5,17,4,"Auto Loan, Auto Loan, Payday Loan, and Mortgage Loan",44,26,7.7,999,Bad,2576.44,36.27007426,12 Years and 0 Months,NM,74.29013507,168.4516352,Low_spent_Large_value_payments,392.1317297,2024-12-01
CUS_0x1ca5,35413.43_,2860.119167,6,4,6,3,"Auto Loan, Student Loan, and Auto Loan",5,12,4.48,5,Standard,381.28,36.5476298,32 Years and 10 Months,Yes,67.25287694,274.7268843,Low_spent_Small_value_payments,234.0321554,2024-12-01
CUS_0x1d00,14638.54,1134.878333,6,9,17,8,"Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Home Equity Loan",45,20,26.3,14,Bad,3201.91,37.55926354,12 Years and 4 Months,Yes,80.00617265,44.69070234,Low_spent_Small_value_payments,278.7909583,2024-12-01
CUS_0x1d63,15993.33,1544.7775,5,5,25,5,"Auto Loan, Student Loan, Debt Consolidation Loan, Home Equity Loan, and Credit-Builder Loan",7,11,18.41,12,Standard,2447.8,39.75414984,20 Years and 6 Months,Yes,43.57508045,160.3809024,Low_spent_Small_value_payments,240.5217671,2024-12-01
CUS_0x1e17,15399.52,1438.293333,4,3,18,1,Auto Loan,28,17,16.03,2,Standard,556.93,22.68103951,28 Years and 5 Months,Yes,11.41861543,76.73289163,Low_spent_Large_value_payments,325.6778263,2024-12-01
CUS_0x1e18,14366.56,1085.362297,1,2,3,1,Student Loan,8,6,4.48,5,Good,411.98,37.52856822,25 Years and 6 Months,No,133.5888438,72.23341011,Low_spent_Large_value_payments,311.150116,2024-12-01
CUS_0x1eb6,19755.43,1734.285833,7,6,20,8,"Payday Loan, Payday Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Personal Loan, and Not Specified",48,17,23.89,6,Bad,3671.84,34.87640875,12 Years and 2 Months,Yes,96.40455499,128.6855654,Low_spent_Small_value_payments,238.3384629,2024-12-01
CUS_0x1f57,19547.065,1486.922083,3,2,8,3,"Student Loan, Credit-Builder Loan, and Mortgage Loan",15,12,5.14,5,Good,824.36,29.13058368,32 Years and 5 Months,No,46.36255909,62.91560323,Low_spent_Small_value_payments,329.414046,2024-12-01
CUS_0x1ffd,14311.105,1277.592083,4,3,4,3,"Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",5,12,4.53,3,_,380.09,28.71060251,21 Years and 9 Months,NM,21.81573251,66.75227833,Low_spent_Small_value_payments,329.1911975,2024-12-01
CUS_0x200a,81288.36,6765.03,10,6,17,6,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Payday Loan, and Payday Loan",13,18,24.92,10,Bad,3238.58,23.07629025,4 Years and 11 Months,Yes,383.4599804,152.8868063,High_spent_Large_value_payments,380.1562133,2024-12-01
CUS_0x204b,52256.67,4322.7225,10,5,21,3,"Home Equity Loan, Personal Loan, and Personal Loan",60,23,19.69,13,Bad,2109.67,30.40407103,9 Years and 1 Months,Yes,82.84402266,51.15649067,High_spent_Medium_value_payments,548.2717367,2024-12-01
CUS_0x2076,26281.03,2440.085833,8,3,16,3,"Auto Loan, Mortgage Loan, and Not Specified",30,20,10.82,7,Standard,267.49,32.32119856,16 Years and 5 Months,Yes,46.42616161,152.7421828,High_spent_Small_value_payments,304.8402389,2024-12-01
CUS_0x209a,34977.92,2670.826667,6,4,3,4,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Personal Loan",5,14,-2.71,4,Good,992.64,33.70747733,18 Years and 0 Months,No,95.27460136,97.54784004,Low_spent_Small_value_payments,364.2602253,2024-12-01
CUS_0x20dc,20975.4,1943.95,2,3,9,1,Auto Loan,2,9,9.94,1,Good,731.4,26.20504155,24 Years and 3 Months,NM,16.19679223,67.15820106,High_spent_Medium_value_payments,361.0400067,2024-12-01
CUS_0x20de,52742.91,4441.2425,4,7,15,3,"Student Loan, Mortgage Loan, and Not Specified",20,14,13.79,11,Standard,1645.23,37.24417048,12 Years and 0 Months,Yes,76.63686697,159.4987748,High_spent_Medium_value_payments,457.9886082,2024-12-01
CUS_0x20f1,68585.44,5618.453333,7,5,34,5,"Home Equity Loan, Auto Loan, Student Loan, Auto Loan, and Student Loan",57,22,19.2,11,Bad,2335.55,23.32166965,10 Years and 0 Months,Yes,164.1164087,739.1053481,Low_spent_Small_value_payments,533.0233875,2024-12-01
CUS_0x21a7,126732.6,10443.05,7,5,16,4,"Student Loan, Home Equity Loan, Payday Loan, and Debt Consolidation Loan",7,9,11.6,3,Standard,18.99,33.15760363,24 Years and 6 Months,No,294.9937276,164.8626816,High_spent_Large_value_payments,824.4485908,2024-12-01
CUS_0x21af,87027.66,7494.305,1,6,5,3,"Personal Loan, Payday Loan, and Home Equity Loan",30,8,5.96,2,Good,884.63,40.26243233,17 Years and 9 Months,No,139.9342826,308.8380295,Low_spent_Medium_value_payments,580.6581879,2024-12-01
CUS_0x22ac,57786.12,4686.51,6,6,32,6,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",26,19,18.69,7,Standard,1730.05,25.45930449,14 Years and 8 Months,Yes,271.749031,296.3164767,High_spent_Small_value_payments,160.5854923,2024-12-01
CUS_0x22ee,59885.28_,5057.44,8,3,21,4,"Payday Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",25,13,3.57,7,_,2100.23,33.41482795,18 Years and 3 Months,Yes,118.4202066,103.7640753,High_spent_Large_value_payments,523.5597181,2024-12-01
CUS_0x233d,32488.7,2456.391667,7,7,25,-100,"Home Equity Loan, Not Specified, Student Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",52,10,8.34,16,_,2561.04,36.16702727,8 Years and 0 Months,Yes,82.23268722,60.48816454,High_spent_Medium_value_payments,352.9183149,2024-12-01
CUS_0x2342,22961.35,2138.445833,8,6,18,2,"Debt Consolidation Loan, and Student Loan",20,17,10.3,1,Standard,1253.93,27.88551716,30 Years and 3 Months,Yes,22.55320696,__10000__,High_spent_Medium_value_payments,356.822046,2024-12-01
CUS_0x2372,62086.53,5316.8775,7,4,16,2,"Payday Loan, and Auto Loan",9,16,4.08,7,Standard,1286.42,35.04137956,33 Years and 2 Months,NM,57.40295877,36.92546354,!@9#%8,677.3593277,2024-12-01
CUS_0x23f8,40019.64,3049.97,7,6,16,9,"Mortgage Loan, Payday Loan, Not Specified, Home Equity Loan, Personal Loan, Personal Loan, Debt Consolidation Loan, Personal Loan, and Credit-Builder Loan",14,19,20.31,15,Bad,4187.21,27.82109665,13 Years and 3 Months,Yes,290.9728955,204.2752761,!@9#%8,79.74882841,2024-12-01
CUS_0x24e4,43108.4,3362.366667,3,6,8,0,,19,14,11.49,5,Good,905.03,34.54781048,28 Years and 8 Months,No,0.0,435.1809141,High_spent_Large_value_payments,510.2480972,2024-12-01
CUS_0x24e7,29346.17,2368.514167,3,3,1,1,Payday Loan,13,1,_,3,Good,718.62,31.78811952,32 Years and 0 Months,NM,18.99723826,24.70254687,High_spent_Large_value_payments,433.1516315,2024-12-01
CUS_0x2555,33818.2,2879.183333,8,591,18,1,Credit-Builder Loan,23,21,_,4,Standard,170.13,36.45898836,31 Years and 6 Months,NM,23.68594246,97.88706775,High_spent_Medium_value_payments,416.3453231,2024-12-01
CUS_0x25a7,36029.3,3057.441667,6,6,32,8_,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",23,17,-1.28,11,_,2608.97,37.76400775,4 Years and 2 Months,Yes,141.8851325,90.72121797,High_spent_Medium_value_payments,323.1378162,2024-12-01
CUS_0x25ac,49233,3957.75,10,10,21,6,"Student Loan, Auto Loan, Home Equity Loan, Auto Loan, Personal Loan, and Credit-Builder Loan",39,17,26.98,8,Bad,4082.37,36.16396125,2 Years and 8 Months,Yes,227.4483415,308.9354837,Low_spent_Small_value_payments,149.3911748,2024-12-01
CUS_0x25e0,11073.6,699.8,3,3,13,4,"Personal Loan, Auto Loan, Credit-Builder Loan, and Home Equity Loan",8,12,8.78,2,Standard,1097.02,24.92419652,32 Years and 8 Months,No,2017.0,__10000__,Low_spent_Small_value_payments,248.2509508,2024-12-01
CUS_0x26a7,28023.54,2532.295,5,446,12,3,"Home Equity Loan, Debt Consolidation Loan, and Auto Loan",10,7,14.37,8,Standard,1151.05,29.2119486,7 Years and 10 Months,Yes,41.31955338,195.88842,Low_spent_Large_value_payments,286.0215266,2024-12-01
CUS_0x26eb,13999.185,932.59875,8,5,6,-100,Personal Loan,14,15,-0.45,6,Standard,16.3,35.94399956,20 Years and 4 Months,Yes,10.9625847,47.85500458,Low_spent_Medium_value_payments,314.4422857,2024-12-01
CUS_0x273e,42811.36,3825.613333,5,3,18,4,"Personal Loan, Personal Loan, Not Specified, and Personal Loan",22,12,_,5,Standard,742.29,28.68945475,25 Years and 10 Months,No,74.60694981,463.5864771,Low_spent_Small_value_payments,134.3679064,2024-12-01
CUS_0x278f,14646.28,1186.523333,6,3,17,6,"Credit-Builder Loan, Payday Loan, Payday Loan, Not Specified, Auto Loan, and Personal Loan",21,19,8.96,9,Standard,522.36,29.15822376,16 Years and 10 Months,NM,45.64989385,101.7541391,Low_spent_Medium_value_payments,251.2483004,2024-12-01
CUS_0x286f,121644.6,9859.007563,1,1,12,2_,"Credit-Builder Loan, and Student Loan",15,0,1.01,1,Good,924.21,39.68457777,15 Years and 9 Months,No,658.1925445,816.1036593,!@9#%8,394.4512334,2024-12-01
CUS_0x2963,82859.08,7200.923333,1,1,7,3,"Payday Loan, Home Equity Loan, and Not Specified",7,6,6.43,3,_,182.89,30.18500722,26 Years and 9 Months,No,186.7197042,333.5319322,Low_spent_Medium_value_payments,479.840697,2024-12-01
CUS_0x29c0,64696.24,5319.353333,5,3,9,4,"Student Loan, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",30,8,7.25,4,Good,1038.25,29.46755612,31 Years and 5 Months,No,122.8148196,118.2247339,High_spent_Small_value_payments,550.8957798,2024-12-01
CUS_0x2aa8,97009.44,8257.12,1413,7,2,0,,11,7,7.53,3,Good,472.88,36.73724435,21 Years and 9 Months,No,0.0,403.3399164,High_spent_Small_value_payments,682.3720836,2024-12-01
CUS_0x2b09,7630.57,910.8808333,5,5,20,6,"Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Home Equity Loan, and Personal Loan",53,16,19.96,13,_,3215.43,27.85867234,2 Years and 8 Months,Yes,28.12958333,78.2001904,Low_spent_Small_value_payments,274.7583096,2024-12-01
CUS_0x2b17,34447.49,2723.624167,5,6,4,4,"Not Specified, Debt Consolidation Loan, Not Specified, and Payday Loan",26,7,8.71,5,Good,922.3,32.52043495,30 Years and 9 Months,No,67.23623576,83.4965222,High_spent_Medium_value_payments,371.6296587,2024-12-01
CUS_0x2cb5,72817.02,5800.085,805,7,5,1,Home Equity Loan,27,9,11.35,5,_,992.2,40.68064793,22 Years and 4 Months,No,53.57619796,105.9539708,!@9#%8,660.4783312,2024-12-01
CUS_0x2cbc,105997.47,8711.1225,3,2,8,0,,9,3,2.85,5,Good,1023.62,31.90095388,32 Years and 11 Months,No,0.0,214.7152344,High_spent_Large_value_payments,896.3970156,2024-12-01
CUS_0x2d07,63617.92,5231.493333,6,9,30,7,"Student Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Payday Loan",9,23_,14.07,9,Standard,1826.94,27.11883637,6 Years and 8 Months,Yes,257.5237972,377.0768288,Low_spent_Small_value_payments,178.5487074,2024-12-01
CUS_0x2d09,36243.05,3235.254167,4,5,14,3,"Home Equity Loan, Home Equity Loan, and Not Specified",20,13,8.2,5,_,1009.33,31.13393198,18 Years and 10 Months,Yes,73.89110879,156.5129807,High_spent_Small_value_payments,353.1213271,2024-12-01
CUS_0x2e2e,22387.75,1938.645833,7,7,15,1,Payday Loan,31,11,9.4,4,Standard,133.02,33.85865704,28 Years and 3 Months,No,14.44214871,171.4010292,Low_spent_Large_value_payments,278.0214055,2024-12-01
CUS_0x2ecc,73020.54_,6183.045,2,5,6,3,"Auto Loan, Not Specified, and Personal Loan",30,3,2.98,2,Good,1363.68,36.98494378,27 Years and 5 Months,No,172.8941861,250.8681014,High_spent_Small_value_payments,454.5422125,2024-12-01
CUS_0x2f4b,29937.85,2605.820833,0,1,2,1,Student Loan,5,5,2.05,6,Good,720.68,37.61696588,18 Years and 11 Months,No,20.77941329,103.2985771,High_spent_Small_value_payments,396.504093,2024-12-01
CUS_0x2f68,93704.19,7905.6825,3,4,20,2,"Mortgage Loan, and Home Equity Loan",26,16,19.21,5,_,1194.35,40.3078497,28 Years and 10 Months,Yes,88.93927103,66.77733211,High_spent_Large_value_payments,820.494858,2024-12-01
CUS_0x2fb9,41048.83,3379.735833,4,6,11,4,"Payday Loan, Home Equity Loan, Payday Loan, and Home Equity Loan",14,7,5.23,4,_,1082.8,25.9321477,23 Years and 4 Months,No,110.698801,137.7597332,High_spent_Medium_value_payments,339.5150491,2024-12-01
CUS_0x2fd5,10078.315,1047.859583,8,3,1,3,"Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",19,17,1.17,6,_,642.57,22.47925213,19 Years and 10 Months,No,20.94488075,107.8659199,Low_spent_Medium_value_payments,255.9751577,2024-12-01
CUS_0x3019,99007.68,8223.64,7,7,8,-100,,14,17,3.08,2,_,31.89,39.50943271,26 Years and 10 Months,No,0.0,463.8802086,High_spent_Small_value_payments,618.4837914,2024-12-01
CUS_0x308b,45207.54,3507.295,8,8,2724,6,"Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Student Loan",24,20,9.78,13,Bad,2497.48,25.09430322,16 Years and 11 Months,Yes,148.9132734,331.9257292,!@9#%8,159.8904974,2024-12-01
CUS_0x30c5,19170.45,1510.5375,8,9,15,8_,"Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Auto Loan, Home Equity Loan, and Student Loan",47,23,18.93,7,Bad,4402.46,39.12135125,9 Years and 6 Months,Yes,114.4232255,46.35499955,High_spent_Medium_value_payments,240.275525,2024-12-01
CUS_0x30dd,42940.26,3828.355,3,7,2,1,Not Specified,12,10,6.84,3,Good,90.74,38.19779287,18 Years and 5 Months,No,34.67926703,292.29354,Low_spent_Small_value_payments,345.862693,2024-12-01
CUS_0x3119,37346.16,3028.18,0,5,7,1,Credit-Builder Loan,12,7,11.2,1,_,1276.04,38.66572901,18 Years and 4 Months,No,15366.0,146.0115379,High_spent_Small_value_payments,398.6279039,2024-12-01
CUS_0x3172,117724.16,9778.346667,1,5,10,2,"Auto Loan, and Home Equity Loan",13,11,10.26,5,Good,560.8,32.26778691,16 Years and 4 Months,No,156.3748762,218.6967135,!@9#%8,852.7630769,2024-12-01
CUS_0x3278,20789.075,1807.422917,5,4,1,3,"Student Loan, Not Specified, and Personal Loan",12,2,11.23,3,_,544.01,36.70023928,33 Years and 0 Months,No,48.08955721,35.95817069,High_spent_Medium_value_payments,346.6945638,2024-12-01
CUS_0x332c,17693.62,1598.468333,9,9,33,2,"Payday Loan, and Student Loan",35,17,14.29,13,Standard,2476.23,35.03090343,10 Years and 10 Months,Yes,20.00324805,__10000__,Low_spent_Small_value_payments,372.9334794,2024-12-01
CUS_0x340e,106119.68,9128.306667,3,5,18,3_,"Auto Loan, Student Loan, and Mortgage Loan",8,14,16.95,5,Standard,336.54,33.39604424,15 Years and 8 Months,Yes,256.3297434,807.5886681,Low_spent_Medium_value_payments,128.9122552,2024-12-01
CUS_0x347d,30305.19,2292.4325,8,4,16,-100,"Personal Loan, Auto Loan, Student Loan, Auto Loan, Student Loan, and Auto Loan",23,11,12.17,7,Standard,258.04,32.61093395,14 Years and 0 Months,Yes,119.3356436,62.46489864,High_spent_Medium_value_payments,297.4427078,2024-12-01
CUS_0x349b,13571430.0_,8170.53,5,4,11,2,"Student Loan, and Home Equity Loan",7,10,14.87,3,Good,559.35,42.62334012,25 Years and 4 Months,No,150.3072804,166.8832967,High_spent_Large_value_payments,739.8624229,2024-12-01
CUS_0x34d6,129308.52,10979.71,5,3,1,-100,"Credit-Builder Loan, Not Specified, Not Specified, and Auto Loan",14,7,3.19,2,Good,1475.43,33.39245638,27 Years and 6 Months,No,428.7820695,860.8112254,Low_spent_Large_value_payments,78.37770514,2024-12-01
CUS_0x35a2,114447.09,9662.2575,4,7,1,3,"Credit-Builder Loan, Credit-Builder Loan, and Not Specified",6,14,9.97,3,Good,1175.67,26.16673676,22 Years and 2 Months,No,180.6409031,68.56559051,High_spent_Large_value_payments,957.0192564,2024-12-01
CUS_0x35b5,56803.71_,4620.6425,7,5,25,6,"Mortgage Loan, Student Loan, Student Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",44,23,16.23,11,Bad,2593.44,27.15124298,6 Years and 3 Months,Yes,187.1902189,359.738694,Low_spent_Small_value_payments,205.1353372,2024-12-01
CUS_0x3615,122425.8,10001.15,4,4,6,2,"Student Loan, and Auto Loan",29,20,16.19,2,Standard,1252.3,32.94760155,23 Years and 11 Months,Yes,148.188179,808.5001353,Low_spent_Large_value_payments,313.4266857,2024-12-01
CUS_0x361b,42767.89,3420.990833,1,7,11,1,Student Loan,9,6,2.63,3,Good,1413.55,40.44889629,26 Years and 6 Months,No,20.33801862,29.21902409,High_spent_Large_value_payments,532.5420406,2024-12-01
CUS_0x3640,15432.2,1201.016667,2,6,7,4,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",12,3,3.27,3,_,1478.53,32.23468315,16 Years and 4 Months,No,30.02712483,80.85302996,Low_spent_Medium_value_payments,289.2215119,2024-12-01
CUS_0x365a,41345.58,3260.465,0,5,10,0,,7,0,6.42,7,Good,646.47,23.74405012,28 Years and 8 Months,No,0.0,101.5909584,!@9#%8,494.4555416,2024-12-01
CUS_0x36d5,23679.61,2266.300833,8,5,15,0,,29,18,4.74,4,Standard,622.58,38.87430514,19 Years and 5 Months,No,0.0,122.3909637,Low_spent_Small_value_payments,394.2391196,2024-12-01
CUS_0x372c,42903.79,3468.315833,0,4,6,1,Not Specified,9,-1,5.1,1,Good,1079.48,35.7166183,28 Years and 8 Months,No,34.97545669,115.1849844,High_spent_Medium_value_payments,446.6711422,2024-12-01
